,fov,spot_id,Ascending.vasa.recta.endothelium,B-cell,Connecting.tubule,Descending.vasa.recta.endothelium,Distinct.proximal.tubule.1,Distinct.proximal.tubule.2,Epithelial.progenitor.cell,Fibroblast,Glomerular.endothelium,Indistinct.intercalated.cell,MNP.a.classical.monocyte.derived,MNP.b.non.classical.monocyte.derived,MNP.c.dendritic.cell,Myofibroblast,NK,Pelvic.epithelium,Peritubular.capillary.endothelium.1,Peritubular.capillary.endothelium.2,Podocyte,Principal.cell,Proliferating.Proximal.Tubule,Proximal.tubule,T CD4 memory,T CD4 naive,T CD8 memory,T CD8 naive,Thick.ascending.limb.of.Loop.of.Henle,Transitional.urothelium,Treg,Type.A.intercalated.cell,Type.B.intercalated.cell,mDC,macrophage,mast,monocyte,neutrophil,pDC,plasmablast
10,1.0,11.0,8.0,0.0,6.0,1.0,113.0,3.0,31.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1.0,12.0,18.0,1.0,9.0,1.0,45.0,0.0,5.0,7.0,0.0,0.0,1.0,3.0,12.0,30.0,1.0,1.0,0.0,3.0,1.0,13.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
12,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,1.0,14.0,6.0,0.0,0.0,0.0,25.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,15.0,8.0,0.0,2.0,0.0,78.0,10.0,18.0,3.0,4.0,0.0,1.0,0.0,6.0,17.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
15,1.0,16.0,31.0,0.0,6.0,2.0,51.0,7.0,3.0,6.0,16.0,0.0,4.0,3.0,16.0,33.0,0.0,3.0,12.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
16,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18,1.0,19.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,20.0,10.0,0.0,1.0,5.0,9.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,6.0,14.0,0.0,0.0,4.0,3.0,7.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
20,2.0,1.0,28.0,0.0,6.0,3.0,20.0,7.0,3.0,2.0,20.0,0.0,2.0,0.0,12.0,30.0,0.0,0.0,13.0,2.0,22.0,2.0,34.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
21,2.0,2.0,11.0,0.0,6.0,1.0,21.0,19.0,8.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,5.0,6.0,68.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
22,2.0,3.0,4.0,1.0,11.0,2.0,50.0,26.0,16.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,75.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,2.0,4.0,14.0,0.0,24.0,1.0,29.0,14.0,10.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,3.0,6.0,0.0,0.0,2.0,43.0,9.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.0,5.0,14.0,0.0,17.0,0.0,27.0,9.0,2.0,1.0,6.0,0.0,0.0,1.0,11.0,21.0,0.0,0.0,9.0,0.0,10.0,10.0,36.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
25,2.0,6.0,1.0,0.0,2.0,1.0,27.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,2.0,0.0,1.0,3.0,66.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,2.0,7.0,9.0,0.0,19.0,0.0,21.0,26.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,89.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2.0,8.0,13.0,0.0,26.0,0.0,48.0,27.0,10.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,2.0,2.0,6.0,63.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2.0,9.0,6.0,0.0,68.0,1.0,22.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,9.0,55.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2.0,10.0,2.0,0.0,0.0,0.0,34.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,63.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,2.0,11.0,5.0,0.0,15.0,0.0,43.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,3.0,0.0,8.0,67.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.0,12.0,5.0,0.0,0.0,1.0,35.0,27.0,9.0,1.0,2.0,0.0,1.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,1.0,4.0,73.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,2.0,13.0,10.0,0.0,58.0,1.0,12.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,0.0,10.0,2.0,0.0,6.0,43.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,2.0,14.0,1.0,0.0,12.0,0.0,55.0,31.0,8.0,3.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,1.0,0.0,1.0,5.0,70.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2.0,15.0,16.0,0.0,52.0,3.0,20.0,11.0,8.0,2.0,15.0,0.0,0.0,0.0,8.0,19.0,0.0,0.0,10.0,0.0,17.0,2.0,23.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
35,2.0,16.0,7.0,0.0,11.0,1.0,38.0,16.0,6.0,2.0,2.0,0.0,0.0,1.0,8.0,5.0,0.0,1.0,5.0,0.0,0.0,1.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,2.0,17.0,12.0,0.0,4.0,3.0,48.0,9.0,11.0,4.0,12.0,1.0,0.0,1.0,8.0,20.0,0.0,9.0,7.0,1.0,14.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0
37,2.0,18.0,14.0,1.0,23.0,1.0,56.0,23.0,14.0,5.0,5.0,0.0,1.0,0.0,8.0,24.0,1.0,6.0,4.0,3.0,2.0,3.0,38.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,2.0,19.0,19.0,0.0,40.0,3.0,21.0,14.0,5.0,10.0,6.0,0.0,0.0,0.0,13.0,31.0,0.0,1.0,7.0,5.0,10.0,11.0,15.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
39,2.0,20.0,6.0,0.0,0.0,0.0,42.0,13.0,7.0,24.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,2.0,2.0,1.0,4.0,4.0,27.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
40,3.0,1.0,12.0,0.0,24.0,1.0,47.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,8.0,1.0,2.0,37.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,3.0,2.0,14.0,0.0,3.0,6.0,20.0,10.0,0.0,2.0,13.0,0.0,0.0,1.0,14.0,71.0,1.0,0.0,9.0,0.0,16.0,8.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
42,3.0,3.0,6.0,0.0,0.0,1.0,62.0,27.0,13.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,0.0,1.0,2.0,1.0,1.0,0.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3.0,4.0,14.0,0.0,19.0,3.0,9.0,13.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,3.0,0.0,0.0,1.0,35.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3.0,5.0,3.0,0.0,21.0,1.0,34.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,6.0,0.0,1.0,20.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3.0,6.0,26.0,0.0,33.0,3.0,21.0,2.0,0.0,6.0,20.0,0.0,6.0,0.0,19.0,45.0,0.0,0.0,14.0,1.0,21.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
46,3.0,7.0,2.0,0.0,2.0,0.0,69.0,30.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,59.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3.0,8.0,9.0,0.0,48.0,5.0,30.0,15.0,5.0,2.0,1.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,6.0,0.0,4.0,1.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,3.0,9.0,7.0,0.0,12.0,3.0,30.0,16.0,10.0,4.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,6.0,0.0,0.0,14.0,38.0,64.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3.0,10.0,4.0,0.0,14.0,0.0,21.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,7.0,39.0,47.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,3.0,11.0,6.0,0.0,51.0,1.0,22.0,19.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,10.0,0.0,1.0,3.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
51,3.0,12.0,26.0,0.0,6.0,2.0,19.0,2.0,1.0,6.0,17.0,0.0,1.0,0.0,7.0,51.0,0.0,0.0,27.0,1.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0
52,3.0,13.0,3.0,0.0,26.0,2.0,6.0,27.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,7.0,0.0,0.0,10.0,43.0,70.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,3.0,14.0,8.0,0.0,7.0,4.0,35.0,14.0,3.0,3.0,5.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,4.0,4.0,8.0,4.0,26.0,21.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,3.0,15.0,21.0,0.0,31.0,8.0,15.0,6.0,7.0,4.0,16.0,0.0,1.0,1.0,8.0,73.0,0.0,1.0,8.0,0.0,16.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
55,3.0,16.0,16.0,0.0,66.0,0.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,3.0,17.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,3.0,18.0,7.0,0.0,19.0,2.0,13.0,10.0,17.0,8.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,6.0,5.0,0.0,4.0,21.0,32.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
58,3.0,19.0,9.0,0.0,29.0,1.0,15.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,1.0,7.0,1.0,0.0,4.0,42.0,48.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,3.0,20.0,13.0,1.0,34.0,4.0,5.0,5.0,2.0,4.0,7.0,1.0,0.0,2.0,3.0,27.0,0.0,0.0,7.0,1.0,7.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60,4.0,1.0,16.0,0.0,3.0,0.0,24.0,8.0,11.0,4.0,32.0,0.0,0.0,0.0,8.0,21.0,1.0,0.0,25.0,0.0,22.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
61,4.0,2.0,4.0,0.0,12.0,1.0,23.0,17.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,9.0,0.0,1.0,16.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
62,4.0,3.0,5.0,0.0,34.0,1.0,10.0,5.0,36.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,9.0,1.0,1.0,25.0,28.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
63,4.0,4.0,12.0,0.0,22.0,2.0,30.0,9.0,24.0,9.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,5.0,2.0,7.0,5.0,19.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
64,4.0,5.0,11.0,0.0,33.0,1.0,11.0,20.0,8.0,2.0,4.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,11.0,0.0,4.0,2.0,22.0,40.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
65,4.0,6.0,9.0,0.0,17.0,4.0,62.0,19.0,12.0,7.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,2.0,4.0,0.0,1.0,3.0,35.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,4.0,7.0,10.0,0.0,27.0,2.0,20.0,9.0,55.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,11.0,0.0,1.0,26.0,23.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67,4.0,8.0,6.0,0.0,3.0,3.0,37.0,12.0,19.0,8.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,5.0,0.0,3.0,1.0,34.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
68,4.0,9.0,2.0,0.0,30.0,1.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,2.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,4.0,10.0,11.0,0.0,9.0,0.0,75.0,27.0,5.0,10.0,1.0,0.0,0.0,0.0,11.0,13.0,0.0,1.0,6.0,1.0,0.0,1.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,4.0,11.0,6.0,1.0,11.0,2.0,57.0,13.0,27.0,3.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,2.0,1.0,2.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,4.0,12.0,17.0,0.0,17.0,1.0,54.0,10.0,26.0,10.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,1.0,6.0,2.0,1.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,4.0,14.0,5.0,1.0,1.0,1.0,18.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,4.0,15.0,19.0,0.0,0.0,2.0,48.0,26.0,8.0,7.0,3.0,1.0,1.0,0.0,11.0,19.0,0.0,0.0,9.0,3.0,5.0,2.0,27.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
75,4.0,16.0,12.0,0.0,1.0,5.0,44.0,14.0,15.0,7.0,10.0,0.0,1.0,0.0,7.0,36.0,0.0,2.0,9.0,2.0,10.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0
76,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,4.0,19.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,3.0,12.0,0.0,1.0,6.0,2.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,4.0,20.0,23.0,0.0,4.0,3.0,5.0,5.0,1.0,3.0,22.0,0.0,4.0,0.0,5.0,35.0,0.0,0.0,15.0,2.0,13.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
80,5.0,1.0,12.0,0.0,9.0,2.0,36.0,12.0,19.0,7.0,11.0,0.0,1.0,1.0,9.0,19.0,0.0,0.0,8.0,0.0,11.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
