,fov,spot_id,x,y
1086,218,7,37,6
1087,218,8,38,6
1088,218,9,39,6
1089,219,1,37,7
1090,219,2,38,7
1091,219,3,39,7
1092,219,4,37,8
1093,219,5,38,8
1094,219,6,39,8
1095,219,7,37,9
1096,219,8,38,9
1097,219,9,39,9
1098,220,1,37,10
1099,220,2,38,10
1100,220,3,39,10
1101,220,4,37,11
1102,220,5,38,11
1103,220,6,39,11
1104,220,7,37,12
1105,220,8,38,12
1106,220,9,39,12
1107,221,1,37,13
1108,221,2,38,13
1109,221,3,39,13
1110,221,4,37,14
1111,221,5,38,14
1112,221,6,39,14
1113,221,7,37,15
1114,221,8,38,15
1115,221,9,39,15
1116,222,1,37,16
1117,222,2,38,16
1118,222,3,39,16
1119,222,4,37,17
1120,222,5,38,17
1121,222,6,39,17
1122,222,7,37,18
1123,222,8,38,18
1124,222,9,39,18
1125,223,1,37,19
1126,223,2,38,19
1127,223,3,39,19
1128,223,4,37,20
1129,223,5,38,20
1130,223,6,39,20
1131,223,7,37,21
1132,223,8,38,21
1133,223,9,39,21
1134,224,1,37,22
1135,224,2,38,22
1136,224,3,39,22
1137,224,4,37,23
1138,224,5,38,23
1139,224,6,39,23
1140,224,7,37,24
1141,224,8,38,24
1142,224,9,39,24
1143,225,1,37,25
1144,225,2,38,25
1145,225,3,39,25
1146,225,4,37,26
1147,225,5,38,26
1148,225,6,39,26
1149,225,7,37,27
1150,225,8,38,27
1151,225,9,39,27
1152,226,1,37,28
1153,226,2,38,28
1154,226,3,39,28
1155,226,4,37,29
1156,226,5,38,29
1157,226,6,39,29
1158,226,7,37,30
1159,226,8,38,30
1160,226,9,39,30
1161,227,1,37,31
1162,227,2,38,31
1163,227,3,39,31
1164,227,4,37,32
1165,227,5,38,32
1166,227,6,39,32
1167,227,7,37,33
1168,227,8,38,33
1169,227,9,39,33
1170,228,1,37,34
1171,228,2,38,34
1172,228,3,39,34
1173,228,4,37,35
1174,228,5,38,35
1175,228,6,39,35
1176,228,7,37,36
1177,228,8,38,36
1178,228,9,39,36
1179,229,1,37,37
1180,229,2,38,37
1181,229,3,39,37
1182,229,4,37,38
1183,229,5,38,38
1184,229,6,39,38
1185,229,7,37,39
1186,229,8,38,39
1187,229,9,39,39
1296,241,1,40,10
1297,241,2,41,10
1298,241,3,42,10
1299,241,4,40,11
1300,241,5,41,11
1301,241,6,42,11
1302,241,7,40,12
1303,241,8,41,12
1304,241,9,42,12
1305,242,1,40,13
1306,242,2,41,13
1307,242,3,42,13
1308,242,4,40,14
1309,242,5,41,14
1310,242,6,42,14
1311,242,7,40,15
1312,242,8,41,15
1313,242,9,42,15
1314,243,1,40,16
1315,243,2,41,16
1316,243,3,42,16
1317,243,4,40,17
1318,243,5,41,17
1319,243,6,42,17
1320,243,7,40,18
1321,243,8,41,18
1322,243,9,42,18
1323,244,1,40,19
1324,244,2,41,19
1325,244,3,42,19
1326,244,4,40,20
1327,244,5,41,20
1328,244,6,42,20
1329,244,7,40,21
1330,244,8,41,21
1331,244,9,42,21
1332,245,1,40,22
1333,245,2,41,22
1334,245,3,42,22
1335,245,4,40,23
1336,245,5,41,23
1337,245,6,42,23
1338,245,7,40,24
1339,245,8,41,24
1340,245,9,42,24
1341,246,1,40,25
1342,246,2,41,25
1343,246,3,42,25
1344,246,4,40,26
1345,246,5,41,26
1346,246,6,42,26
1347,246,7,40,27
1348,246,8,41,27
1349,246,9,42,27
1350,247,1,40,28
1351,247,2,41,28
1352,247,3,42,28
1353,247,4,40,29
1354,247,5,41,29
1355,247,6,42,29
1356,247,7,40,30
1357,247,8,41,30
1358,247,9,42,30
1359,248,1,40,31
1360,248,2,41,31
1361,248,3,42,31
1362,248,4,40,32
1363,248,5,41,32
1364,248,6,42,32
1365,248,7,40,33
1366,248,8,41,33
1367,248,9,42,33
1368,249,1,40,34
1369,249,2,41,34
1370,249,3,42,34
1371,249,4,40,35
1372,249,5,41,35
1373,249,6,42,35
1374,249,7,40,36
1375,249,8,41,36
1376,249,9,42,36
1386,250,1,40,37
1387,250,2,41,37
1388,250,3,42,37
1389,250,4,40,38
1390,250,5,41,38
1391,250,6,42,38
1392,250,7,40,39
1393,250,8,41,39
1394,250,9,42,39
1503,262,1,43,16
1504,262,2,44,16
1505,262,3,45,16
1506,262,4,43,17
1507,262,5,44,17
1508,262,6,45,17
1509,262,7,43,18
1510,262,8,44,18
1511,262,9,45,18
1512,263,1,43,19
1513,263,2,44,19
1514,263,3,45,19
1515,263,4,43,20
1516,263,5,44,20
1517,263,6,45,20
1518,263,7,43,21
1519,263,8,44,21
1520,263,9,45,21
1521,264,1,43,22
1522,264,2,44,22
1523,264,3,45,22
1524,264,4,43,23
1525,264,5,44,23
1526,264,6,45,23
1527,264,7,43,24
1528,264,8,44,24
1529,264,9,45,24
1530,265,1,43,25
1531,265,2,44,25
1532,265,3,45,25
1533,265,4,43,26
1534,265,5,44,26
1535,265,6,45,26
1536,265,7,43,27
1537,265,8,44,27
1538,265,9,45,27
1539,266,1,43,28
1540,266,2,44,28
1541,266,3,45,28
1542,266,4,43,29
1543,266,5,44,29
1544,266,6,45,29
1545,266,7,43,30
1546,266,8,44,30
1547,266,9,45,30
1548,267,1,43,31
1549,267,2,44,31
1550,267,3,45,31
1551,267,4,43,32
1552,267,5,44,32
1553,267,6,45,32
1554,267,7,43,33
1555,267,8,44,33
1556,267,9,45,33
1557,268,1,43,34
1558,268,2,44,34
1559,268,3,45,34
1560,268,4,43,35
1561,268,5,44,35
1562,268,6,45,35
1563,268,7,43,36
1564,268,8,44,36
1565,268,9,45,36
1566,269,1,43,37
1567,269,2,44,37
1568,269,3,45,37
1569,269,4,43,38
1570,269,5,44,38
1571,269,6,45,38
1572,269,7,43,39
1573,269,8,44,39
1574,269,9,45,39
1692,281,1,46,19
1693,281,2,47,19
1694,281,3,48,19
1695,281,4,46,20
1696,281,5,47,20
1697,281,6,48,20
1698,281,7,46,21
1699,281,8,47,21
1700,281,9,48,21
1701,282,1,46,22
1702,282,2,47,22
1703,282,3,48,22
1704,282,4,46,23
1705,282,5,47,23
1706,282,6,48,23
1707,282,7,46,24
1708,282,8,47,24
1709,282,9,48,24
1710,283,1,46,25
1711,283,2,47,25
1712,283,3,48,25
1713,283,4,46,26
1714,283,5,47,26
1715,283,6,48,26
1716,283,7,46,27
1717,283,8,47,27
1718,283,9,48,27
1719,284,1,46,28
1720,284,2,47,28
1721,284,3,48,28
1722,284,4,46,29
1723,284,5,47,29
1724,284,6,48,29
1725,284,7,46,30
1726,284,8,47,30
1727,284,9,48,30
1728,285,1,46,31
1729,285,2,47,31
1730,285,3,48,31
1731,285,4,46,32
1732,285,5,47,32
1733,285,6,48,32
1734,285,7,46,33
1735,285,8,47,33
1736,285,9,48,33
1737,286,1,46,34
1738,286,2,47,34
1739,286,3,48,34
1740,286,4,46,35
1741,286,5,47,35
1742,286,6,48,35
1743,286,7,46,36
1744,286,8,47,36
1745,286,9,48,36
1746,287,1,46,37
1747,287,2,47,37
1748,287,3,48,37
1749,287,4,46,38
1750,287,5,47,38
1751,287,6,48,38
1752,287,7,46,39
1753,287,8,47,39
1754,287,9,48,39
1863,300,1,49,22
1864,300,2,50,22
1865,300,3,51,22
1866,300,4,49,23
1867,300,5,50,23
1868,300,6,51,23
1869,300,7,49,24
1870,300,8,50,24
1871,300,9,51,24
1872,301,1,49,25
1873,301,2,50,25
1874,301,3,51,25
1875,301,4,49,26
1876,301,5,50,26
1877,301,6,51,26
1878,301,7,49,27
1879,301,8,50,27
1880,301,9,51,27
1881,302,1,49,28
1882,302,2,50,28
1883,302,3,51,28
1884,302,4,49,29
1885,302,5,50,29
1886,302,6,51,29
1887,302,7,49,30
1888,302,8,50,30
1889,302,9,51,30
1890,303,1,49,31
1891,303,2,50,31
1892,303,3,51,31
1893,303,4,49,32
1894,303,5,50,32
1895,303,6,51,32
1896,303,7,49,33
1897,303,8,50,33
1898,303,9,51,33
1899,304,1,49,34
1900,304,2,50,34
1901,304,3,51,34
1902,304,4,49,35
1903,304,5,50,35
1904,304,6,51,35
1905,304,7,49,36
1906,304,8,50,36
1907,304,9,51,36
1908,305,1,49,37
1909,305,2,50,37
1910,305,3,51,37
1911,305,4,49,38
1912,305,5,50,38
1913,305,6,51,38
1914,305,7,49,39
1915,305,8,50,39
1916,305,9,51,39
2016,317,1,52,22
2017,317,2,53,22
2018,317,3,54,22
2019,317,4,52,23
2020,317,5,53,23
2021,317,6,54,23
2022,317,7,52,24
2023,317,8,53,24
2024,317,9,54,24
2025,318,1,52,25
2026,318,2,53,25
2027,318,3,54,25
2028,318,4,52,26
2029,318,5,53,26
2030,318,6,54,26
2031,318,7,52,27
2032,318,8,53,27
2033,318,9,54,27
2034,319,1,52,28
2035,319,2,53,28
2036,319,3,54,28
2037,319,4,52,29
2038,319,5,53,29
2039,319,6,54,29
2040,319,7,52,30
2041,319,8,53,30
2042,319,9,54,30
2052,321,1,52,34
2053,321,2,53,34
2054,321,3,54,34
2055,321,4,52,35
2056,321,5,53,35
2057,321,6,54,35
2058,321,7,52,36
2059,321,8,53,36
2060,321,9,54,36
2151,335,1,55,31
2152,335,2,56,31
2153,335,3,57,31
2154,335,4,55,32
2155,335,5,56,32
2156,335,6,57,32
2157,335,7,55,33
2158,335,8,56,33
2159,335,9,57,33
2160,336,1,55,34
2161,336,2,56,34
2162,336,3,57,34
2163,336,4,55,35
2164,336,5,56,35
2165,336,6,57,35
2166,336,7,55,36
2167,336,8,56,36
2168,336,9,57,36
2169,337,1,55,37
2170,337,2,56,37
2171,337,3,57,37
2172,337,4,55,38
2173,337,5,56,38
2174,337,6,57,38
2175,337,7,55,39
2176,337,8,56,39
2177,337,9,57,39
3177,201,1,34,22
3178,201,2,35,22
3179,201,3,36,22
3180,201,4,34,23
3181,201,5,35,23
3182,201,6,36,23
3183,201,7,34,24
3184,201,8,35,24
3185,201,9,36,24
3231,316,1,52,19
3232,316,2,53,19
3233,316,3,54,19
3234,316,4,52,20
3235,316,5,53,20
3236,316,6,54,20
3237,316,7,52,21
3238,316,8,53,21
3239,316,9,54,21
3240,320,1,52,31
3241,320,2,53,31
3242,320,3,54,31
3243,320,4,52,32
3244,320,5,53,32
3245,320,6,54,32
3246,320,7,52,33
3247,320,8,53,33
3248,320,9,54,33
3258,334,1,55,28
3259,334,2,56,28
3260,334,3,57,28
3261,334,4,55,29
3262,334,5,56,29
3263,334,6,57,29
3264,334,7,55,30
3265,334,8,56,30
3266,334,9,57,30
3366,299,1,49,19
3367,299,2,50,19
3368,299,3,51,19
3369,299,4,49,20
3370,299,5,50,20
3371,299,6,51,20
3372,299,7,49,21
3373,299,8,50,21
3374,299,9,51,21
3375,322,1,52,37
3376,322,2,53,37
3377,322,3,54,37
3378,322,4,52,38
3379,322,5,53,38
3380,322,6,54,38
3381,322,7,52,39
3382,322,8,53,39
3383,322,9,54,39
3384,333,1,55,25
3385,333,2,56,25
3386,333,3,57,25
3387,333,4,55,26
3388,333,5,56,26
3389,333,6,57,26
3390,333,7,55,27
3391,333,8,56,27
3392,333,9,57,27
3393,346,1,58,37
3394,346,2,59,37
3395,346,3,60,37
3396,346,4,58,38
3397,346,5,59,38
3398,346,6,60,38
3399,346,7,58,39
3400,346,8,59,39
3401,346,9,60,39
