,Unnamed: 0,fov,spot_id,cell_ID
360,360.0,8.0,11.0,361.0
361,361.0,8.0,11.0,362.0
362,362.0,8.0,7.0,363.0
363,363.0,8.0,3.0,364.0
364,364.0,8.0,15.0,365.0
365,365.0,8.0,3.0,366.0
366,366.0,8.0,11.0,367.0
367,367.0,8.0,15.0,368.0
368,368.0,8.0,7.0,369.0
369,369.0,8.0,11.0,370.0
370,370.0,8.0,19.0,371.0
371,371.0,8.0,7.0,372.0
372,372.0,8.0,7.0,373.0
373,373.0,8.0,3.0,374.0
374,374.0,8.0,7.0,375.0
375,375.0,8.0,11.0,376.0
376,376.0,8.0,3.0,377.0
377,377.0,8.0,11.0,378.0
378,378.0,8.0,15.0,379.0
379,379.0,8.0,7.0,380.0
380,380.0,8.0,15.0,381.0
381,381.0,8.0,15.0,382.0
382,382.0,8.0,3.0,383.0
383,383.0,8.0,11.0,384.0
384,384.0,8.0,11.0,385.0
385,385.0,8.0,3.0,386.0
386,386.0,8.0,15.0,387.0
387,387.0,8.0,11.0,388.0
388,388.0,8.0,11.0,389.0
389,389.0,8.0,7.0,390.0
390,390.0,8.0,11.0,391.0
391,391.0,8.0,7.0,392.0
392,392.0,8.0,11.0,393.0
393,393.0,8.0,15.0,394.0
394,394.0,8.0,3.0,395.0
395,395.0,8.0,7.0,396.0
396,396.0,8.0,7.0,397.0
397,397.0,8.0,7.0,398.0
398,398.0,8.0,7.0,399.0
399,399.0,8.0,3.0,400.0
400,400.0,8.0,19.0,401.0
401,401.0,8.0,11.0,402.0
402,402.0,8.0,15.0,403.0
403,403.0,8.0,11.0,404.0
404,404.0,8.0,15.0,405.0
405,405.0,8.0,7.0,406.0
406,406.0,8.0,11.0,407.0
407,407.0,8.0,7.0,408.0
408,408.0,8.0,3.0,409.0
409,409.0,8.0,11.0,410.0
410,410.0,8.0,11.0,411.0
411,411.0,8.0,15.0,412.0
412,412.0,8.0,15.0,413.0
413,413.0,8.0,11.0,414.0
414,414.0,8.0,7.0,415.0
415,415.0,8.0,15.0,416.0
416,416.0,8.0,15.0,417.0
417,417.0,8.0,19.0,418.0
418,418.0,8.0,3.0,419.0
419,419.0,8.0,11.0,420.0
420,420.0,8.0,7.0,421.0
421,421.0,8.0,7.0,422.0
422,422.0,8.0,7.0,423.0
423,423.0,8.0,11.0,424.0
424,424.0,8.0,15.0,425.0
425,425.0,8.0,11.0,426.0
426,426.0,8.0,3.0,427.0
427,427.0,8.0,3.0,428.0
428,428.0,8.0,15.0,429.0
429,429.0,8.0,7.0,430.0
430,430.0,8.0,11.0,431.0
431,431.0,8.0,7.0,432.0
432,432.0,8.0,19.0,433.0
433,433.0,8.0,11.0,434.0
434,434.0,8.0,19.0,435.0
435,435.0,8.0,7.0,436.0
436,436.0,8.0,15.0,437.0
437,437.0,8.0,7.0,438.0
438,438.0,8.0,11.0,439.0
439,439.0,8.0,3.0,440.0
440,440.0,8.0,11.0,441.0
441,441.0,8.0,15.0,442.0
442,442.0,8.0,19.0,443.0
443,443.0,8.0,15.0,444.0
444,444.0,8.0,19.0,445.0
445,445.0,8.0,11.0,446.0
446,446.0,8.0,7.0,447.0
447,447.0,8.0,15.0,448.0
448,448.0,8.0,7.0,449.0
449,449.0,8.0,7.0,450.0
450,450.0,8.0,19.0,451.0
451,451.0,8.0,7.0,452.0
452,452.0,8.0,11.0,453.0
453,453.0,8.0,11.0,454.0
454,454.0,8.0,15.0,455.0
455,455.0,8.0,15.0,456.0
456,456.0,8.0,19.0,457.0
457,457.0,8.0,7.0,458.0
458,458.0,8.0,19.0,459.0
459,459.0,8.0,15.0,460.0
460,460.0,8.0,3.0,461.0
461,461.0,8.0,15.0,462.0
462,462.0,8.0,15.0,463.0
463,463.0,8.0,7.0,464.0
464,464.0,8.0,3.0,465.0
465,465.0,8.0,15.0,466.0
466,466.0,8.0,7.0,467.0
467,467.0,8.0,11.0,468.0
468,468.0,8.0,11.0,469.0
469,469.0,8.0,7.0,470.0
470,470.0,8.0,19.0,471.0
471,471.0,8.0,7.0,472.0
472,472.0,8.0,15.0,473.0
473,473.0,8.0,19.0,474.0
474,474.0,8.0,15.0,475.0
475,475.0,8.0,7.0,476.0
476,476.0,8.0,11.0,477.0
477,477.0,8.0,15.0,478.0
478,478.0,8.0,7.0,479.0
479,479.0,8.0,19.0,480.0
480,480.0,8.0,11.0,481.0
481,481.0,8.0,19.0,482.0
482,482.0,8.0,11.0,483.0
483,483.0,8.0,11.0,484.0
484,484.0,8.0,7.0,485.0
485,485.0,8.0,3.0,486.0
486,486.0,8.0,3.0,487.0
487,487.0,8.0,3.0,488.0
488,488.0,8.0,7.0,489.0
489,489.0,8.0,7.0,490.0
490,490.0,8.0,3.0,491.0
491,491.0,8.0,7.0,492.0
492,492.0,8.0,11.0,493.0
493,493.0,8.0,15.0,494.0
494,494.0,8.0,11.0,495.0
495,495.0,8.0,11.0,496.0
496,496.0,8.0,15.0,497.0
497,497.0,8.0,11.0,498.0
498,498.0,8.0,15.0,499.0
499,499.0,8.0,15.0,500.0
500,500.0,8.0,7.0,501.0
501,501.0,8.0,11.0,502.0
502,502.0,8.0,11.0,503.0
503,503.0,8.0,11.0,504.0
504,504.0,8.0,15.0,505.0
505,505.0,8.0,19.0,506.0
506,506.0,8.0,15.0,507.0
507,507.0,8.0,19.0,508.0
508,508.0,8.0,19.0,509.0
509,509.0,8.0,7.0,510.0
510,510.0,8.0,7.0,511.0
511,511.0,8.0,7.0,512.0
512,512.0,8.0,7.0,513.0
513,513.0,8.0,11.0,514.0
514,514.0,8.0,19.0,515.0
515,515.0,8.0,11.0,516.0
516,516.0,8.0,15.0,517.0
517,517.0,8.0,11.0,518.0
518,518.0,8.0,7.0,519.0
519,519.0,8.0,11.0,520.0
520,520.0,8.0,11.0,521.0
521,521.0,8.0,15.0,522.0
522,522.0,8.0,3.0,523.0
523,523.0,8.0,11.0,524.0
524,524.0,8.0,15.0,525.0
525,525.0,8.0,11.0,526.0
526,526.0,8.0,7.0,527.0
527,527.0,8.0,11.0,528.0
528,528.0,8.0,11.0,529.0
529,529.0,8.0,15.0,530.0
530,530.0,8.0,3.0,531.0
531,531.0,8.0,7.0,532.0
532,532.0,8.0,15.0,533.0
533,533.0,8.0,3.0,534.0
534,534.0,8.0,7.0,535.0
535,535.0,8.0,11.0,536.0
536,536.0,8.0,7.0,537.0
537,537.0,8.0,7.0,538.0
538,538.0,8.0,11.0,539.0
539,539.0,8.0,19.0,540.0
540,540.0,8.0,15.0,541.0
541,541.0,8.0,15.0,542.0
542,542.0,8.0,19.0,543.0
543,543.0,8.0,3.0,544.0
544,544.0,8.0,7.0,545.0
545,545.0,8.0,15.0,546.0
546,546.0,8.0,19.0,547.0
547,547.0,8.0,11.0,548.0
548,548.0,8.0,11.0,549.0
549,549.0,8.0,19.0,550.0
550,550.0,8.0,19.0,551.0
551,551.0,8.0,7.0,552.0
552,552.0,8.0,7.0,553.0
553,553.0,8.0,11.0,554.0
554,554.0,8.0,15.0,555.0
555,555.0,8.0,19.0,556.0
556,556.0,8.0,19.0,557.0
557,557.0,8.0,15.0,558.0
558,558.0,8.0,15.0,559.0
559,559.0,8.0,7.0,560.0
560,560.0,8.0,11.0,561.0
561,561.0,8.0,11.0,562.0
562,562.0,8.0,11.0,563.0
563,563.0,8.0,7.0,564.0
564,564.0,8.0,15.0,565.0
565,565.0,8.0,3.0,566.0
566,566.0,8.0,15.0,567.0
567,567.0,8.0,11.0,568.0
568,568.0,8.0,11.0,569.0
569,569.0,8.0,7.0,570.0
570,570.0,8.0,7.0,571.0
571,571.0,8.0,11.0,572.0
572,572.0,8.0,3.0,573.0
573,573.0,8.0,7.0,574.0
574,574.0,8.0,11.0,575.0
575,575.0,8.0,15.0,576.0
576,576.0,8.0,3.0,577.0
577,577.0,8.0,3.0,578.0
578,578.0,8.0,19.0,579.0
579,579.0,8.0,3.0,580.0
580,580.0,8.0,7.0,581.0
581,581.0,8.0,19.0,582.0
582,582.0,8.0,11.0,583.0
583,583.0,8.0,11.0,584.0
584,584.0,8.0,19.0,585.0
585,585.0,8.0,7.0,586.0
586,586.0,8.0,19.0,587.0
587,587.0,8.0,7.0,588.0
588,588.0,8.0,7.0,589.0
589,589.0,8.0,7.0,590.0
590,590.0,8.0,15.0,591.0
591,591.0,8.0,19.0,592.0
592,592.0,8.0,19.0,593.0
593,593.0,8.0,7.0,594.0
594,594.0,8.0,7.0,595.0
595,595.0,8.0,11.0,596.0
596,596.0,8.0,19.0,597.0
597,597.0,8.0,3.0,598.0
598,598.0,8.0,7.0,599.0
599,599.0,8.0,11.0,600.0
600,600.0,8.0,11.0,601.0
601,601.0,8.0,3.0,602.0
602,602.0,8.0,7.0,603.0
603,603.0,8.0,3.0,604.0
604,604.0,8.0,7.0,605.0
605,605.0,8.0,11.0,606.0
606,606.0,8.0,11.0,607.0
607,607.0,8.0,19.0,608.0
608,608.0,8.0,19.0,609.0
609,609.0,8.0,15.0,610.0
610,610.0,8.0,3.0,611.0
611,611.0,8.0,7.0,612.0
612,612.0,8.0,11.0,613.0
613,613.0,8.0,11.0,614.0
614,614.0,8.0,15.0,615.0
615,615.0,8.0,7.0,616.0
616,616.0,8.0,11.0,617.0
617,617.0,8.0,11.0,618.0
618,618.0,8.0,11.0,619.0
619,619.0,8.0,11.0,620.0
620,620.0,8.0,3.0,621.0
621,621.0,8.0,15.0,622.0
622,622.0,8.0,19.0,623.0
623,623.0,8.0,19.0,624.0
624,624.0,8.0,19.0,625.0
625,625.0,8.0,11.0,626.0
626,626.0,8.0,15.0,627.0
627,627.0,8.0,19.0,628.0
628,628.0,8.0,15.0,629.0
629,629.0,8.0,3.0,630.0
630,630.0,8.0,7.0,631.0
631,631.0,8.0,7.0,632.0
632,632.0,8.0,7.0,633.0
633,633.0,8.0,11.0,634.0
634,634.0,8.0,15.0,635.0
635,635.0,8.0,19.0,636.0
636,636.0,8.0,19.0,637.0
637,637.0,8.0,15.0,638.0
638,638.0,8.0,7.0,639.0
639,639.0,8.0,7.0,640.0
640,640.0,8.0,15.0,641.0
641,641.0,8.0,11.0,642.0
642,642.0,8.0,7.0,643.0
643,643.0,8.0,15.0,644.0
644,644.0,8.0,15.0,645.0
645,645.0,8.0,15.0,646.0
646,646.0,8.0,11.0,647.0
647,647.0,8.0,11.0,648.0
648,648.0,8.0,15.0,649.0
649,649.0,8.0,11.0,650.0
650,650.0,8.0,15.0,651.0
651,651.0,8.0,19.0,652.0
652,652.0,8.0,15.0,653.0
653,653.0,8.0,11.0,654.0
654,654.0,8.0,11.0,655.0
655,655.0,8.0,19.0,656.0
656,656.0,8.0,19.0,657.0
657,657.0,8.0,19.0,658.0
658,658.0,8.0,11.0,659.0
659,659.0,8.0,11.0,660.0
660,660.0,8.0,11.0,661.0
661,661.0,8.0,7.0,662.0
662,662.0,8.0,19.0,663.0
663,663.0,8.0,11.0,664.0
664,664.0,8.0,15.0,665.0
665,665.0,8.0,7.0,666.0
666,666.0,8.0,19.0,667.0
667,667.0,8.0,19.0,668.0
668,668.0,8.0,11.0,669.0
669,669.0,8.0,7.0,670.0
670,670.0,8.0,7.0,671.0
671,671.0,8.0,15.0,672.0
672,672.0,8.0,15.0,673.0
673,673.0,8.0,7.0,674.0
674,674.0,8.0,11.0,675.0
675,675.0,8.0,19.0,676.0
676,676.0,8.0,3.0,677.0
677,677.0,8.0,11.0,678.0
678,678.0,8.0,11.0,679.0
679,679.0,8.0,11.0,680.0
680,680.0,8.0,19.0,681.0
681,681.0,8.0,7.0,682.0
682,682.0,8.0,3.0,683.0
683,683.0,8.0,7.0,684.0
684,684.0,8.0,19.0,685.0
685,685.0,8.0,7.0,686.0
686,686.0,8.0,7.0,687.0
687,687.0,8.0,11.0,688.0
688,688.0,8.0,7.0,689.0
689,689.0,8.0,11.0,690.0
690,690.0,8.0,11.0,691.0
691,691.0,8.0,15.0,692.0
692,692.0,8.0,19.0,693.0
693,693.0,8.0,19.0,694.0
694,694.0,8.0,19.0,695.0
695,695.0,8.0,15.0,696.0
696,696.0,8.0,15.0,697.0
697,697.0,8.0,11.0,698.0
698,698.0,8.0,15.0,699.0
699,699.0,8.0,7.0,700.0
700,700.0,8.0,11.0,701.0
701,701.0,8.0,15.0,702.0
702,702.0,8.0,11.0,703.0
703,703.0,8.0,7.0,704.0
704,704.0,8.0,15.0,705.0
705,705.0,8.0,19.0,706.0
706,706.0,8.0,19.0,707.0
707,707.0,8.0,19.0,708.0
708,708.0,8.0,3.0,709.0
709,709.0,8.0,3.0,710.0
710,710.0,8.0,7.0,711.0
711,711.0,8.0,3.0,712.0
712,712.0,8.0,11.0,713.0
713,713.0,8.0,11.0,714.0
714,714.0,8.0,11.0,715.0
715,715.0,8.0,7.0,716.0
716,716.0,8.0,15.0,717.0
717,717.0,8.0,15.0,718.0
718,718.0,8.0,7.0,719.0
719,719.0,8.0,3.0,720.0
720,720.0,8.0,11.0,721.0
721,721.0,8.0,19.0,722.0
722,722.0,8.0,11.0,723.0
723,723.0,8.0,19.0,724.0
724,724.0,8.0,7.0,725.0
725,725.0,8.0,15.0,726.0
726,726.0,8.0,15.0,727.0
727,727.0,8.0,3.0,728.0
728,728.0,8.0,7.0,729.0
729,729.0,8.0,19.0,730.0
730,730.0,8.0,15.0,731.0
731,731.0,8.0,11.0,732.0
732,732.0,8.0,19.0,733.0
733,733.0,8.0,19.0,734.0
734,734.0,8.0,7.0,735.0
735,735.0,8.0,15.0,736.0
736,736.0,8.0,7.0,737.0
737,737.0,8.0,11.0,738.0
738,738.0,8.0,11.0,739.0
739,739.0,8.0,15.0,740.0
740,740.0,8.0,19.0,741.0
741,741.0,8.0,11.0,742.0
742,742.0,8.0,15.0,743.0
743,743.0,8.0,7.0,744.0
744,744.0,8.0,7.0,745.0
745,745.0,8.0,11.0,746.0
746,746.0,8.0,19.0,747.0
747,747.0,8.0,11.0,748.0
748,748.0,8.0,19.0,749.0
749,749.0,8.0,3.0,750.0
750,750.0,8.0,19.0,751.0
751,751.0,8.0,19.0,752.0
752,752.0,8.0,11.0,753.0
753,753.0,8.0,7.0,754.0
754,754.0,8.0,11.0,755.0
755,755.0,8.0,7.0,756.0
756,756.0,8.0,7.0,757.0
757,757.0,8.0,15.0,758.0
758,758.0,8.0,19.0,759.0
759,759.0,8.0,11.0,760.0
760,760.0,8.0,15.0,761.0
761,761.0,8.0,11.0,762.0
762,762.0,8.0,11.0,763.0
763,763.0,8.0,3.0,764.0
764,764.0,8.0,19.0,765.0
765,765.0,8.0,11.0,766.0
766,766.0,8.0,11.0,767.0
767,767.0,8.0,7.0,768.0
768,768.0,8.0,11.0,769.0
769,769.0,8.0,15.0,770.0
770,770.0,8.0,11.0,771.0
771,771.0,8.0,7.0,772.0
772,772.0,8.0,15.0,773.0
773,773.0,8.0,19.0,774.0
774,774.0,8.0,11.0,775.0
