,fov,spot_id,Ascending.vasa.recta.endothelium,B-cell,Connecting.tubule,Descending.vasa.recta.endothelium,Distinct.proximal.tubule.1,Distinct.proximal.tubule.2,Epithelial.progenitor.cell,Fibroblast,Glomerular.endothelium,Indistinct.intercalated.cell,MNP.a.classical.monocyte.derived,MNP.b.non.classical.monocyte.derived,MNP.c.dendritic.cell,Myofibroblast,NK,Pelvic.epithelium,Peritubular.capillary.endothelium.1,Peritubular.capillary.endothelium.2,Podocyte,Principal.cell,Proliferating.Proximal.Tubule,Proximal.tubule,T CD4 memory,T CD4 naive,T CD8 memory,T CD8 naive,Thick.ascending.limb.of.Loop.of.Henle,Transitional.urothelium,Treg,Type.A.intercalated.cell,Type.B.intercalated.cell,mDC,macrophage,mast,monocyte,neutrophil,pDC,plasmablast
13,13.0,14.0,2.0,0.0,12.0,0.0,59.0,17.0,26.0,3.0,1.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,13.0,15.0,5.0,0.0,0.0,4.0,91.0,15.0,5.0,3.0,1.0,0.0,1.0,1.0,10.0,6.0,0.0,3.0,1.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,13.0,16.0,15.0,0.0,12.0,5.0,35.0,10.0,12.0,8.0,18.0,1.0,0.0,1.0,5.0,17.0,0.0,3.0,20.0,5.0,34.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
16,13.0,17.0,9.0,0.0,2.0,2.0,60.0,15.0,30.0,17.0,0.0,1.0,0.0,0.0,4.0,14.0,0.0,2.0,7.0,1.0,7.0,5.0,6.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,13.0,18.0,6.0,0.0,12.0,0.0,33.0,24.0,14.0,4.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,6.0,6.0,4.0,0.0,4.0,22.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18,13.0,19.0,8.0,0.0,1.0,0.0,29.0,11.0,3.0,2.0,5.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,5.0,0.0,0.0,1.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,13.0,20.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,7.0,1.0,13.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,14.0,2.0,1.0,0.0,13.0,0.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,14.0,3.0,4.0,0.0,6.0,0.0,19.0,11.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,57.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,14.0,4.0,2.0,0.0,17.0,2.0,38.0,20.0,11.0,5.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,1.0,2.0,0.0,4.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,14.0,5.0,4.0,0.0,1.0,0.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,0.0,23.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,14.0,6.0,3.0,0.0,3.0,3.0,11.0,18.0,10.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,2.0,4.0,1.0,0.0,0.0,42.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,14.0,7.0,1.0,0.0,5.0,0.0,64.0,28.0,13.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,4.0,1.0,0.0,5.0,47.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,14.0,8.0,14.0,0.0,1.0,0.0,56.0,13.0,30.0,15.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,5.0,1.0,0.0,6.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,14.0,9.0,5.0,0.0,25.0,4.0,26.0,19.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,11.0,46.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
29,14.0,10.0,4.0,0.0,3.0,1.0,42.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,3.0,20.0,8.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
30,14.0,11.0,3.0,0.0,38.0,0.0,47.0,8.0,50.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,33.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,14.0,12.0,1.0,0.0,3.0,1.0,51.0,18.0,3.0,6.0,6.0,0.0,2.0,0.0,2.0,13.0,0.0,2.0,11.0,1.0,27.0,4.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,14.0,13.0,6.0,0.0,16.0,0.0,75.0,19.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,3.0,18.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,14.0,14.0,4.0,0.0,34.0,6.0,36.0,9.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,1.0,3.0,4.0,0.0,8.0,25.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,14.0,15.0,2.0,0.0,42.0,1.0,10.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,7.0,0.0,0.0,1.0,41.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,14.0,16.0,8.0,0.0,10.0,1.0,75.0,15.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,14.0,17.0,6.0,0.0,21.0,1.0,42.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,4.0,1.0,0.0,3.0,20.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,14.0,18.0,1.0,0.0,13.0,1.0,34.0,20.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,2.0,0.0,5.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,14.0,19.0,4.0,0.0,25.0,1.0,15.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,4.0,1.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,14.0,20.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,15.0,1.0,5.0,0.0,0.0,1.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,15.0,2.0,2.0,0.0,19.0,0.0,15.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,1.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,15.0,3.0,7.0,1.0,34.0,1.0,24.0,13.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,7.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
43,15.0,4.0,7.0,0.0,16.0,1.0,38.0,17.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,9.0,1.0,2.0,2.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,15.0,5.0,1.0,0.0,0.0,0.0,24.0,23.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,3.0,3.0,2.0,2.0,14.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,15.0,6.0,4.0,0.0,2.0,1.0,59.0,19.0,6.0,5.0,3.0,0.0,1.0,2.0,2.0,8.0,0.0,1.0,5.0,0.0,0.0,1.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,15.0,7.0,9.0,0.0,16.0,3.0,39.0,14.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0,13.0,0.0,3.0,9.0,2.0,1.0,2.0,21.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,15.0,8.0,9.0,0.0,6.0,2.0,33.0,20.0,5.0,2.0,4.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,4.0,3.0,0.0,1.0,21.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,15.0,9.0,7.0,0.0,14.0,2.0,37.0,17.0,11.0,2.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,5.0,2.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
49,15.0,10.0,9.0,0.0,0.0,2.0,42.0,27.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,1.0,4.0,3.0,1.0,1.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,15.0,11.0,6.0,0.0,7.0,2.0,31.0,22.0,8.0,0.0,16.0,0.0,0.0,1.0,2.0,15.0,0.0,3.0,6.0,2.0,6.0,2.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,15.0,12.0,8.0,0.0,1.0,1.0,14.0,11.0,2.0,3.0,21.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,17.0,1.0,19.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,15.0,13.0,4.0,0.0,0.0,1.0,16.0,21.0,4.0,3.0,8.0,0.0,1.0,1.0,5.0,7.0,0.0,1.0,1.0,4.0,3.0,1.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,15.0,14.0,2.0,0.0,1.0,2.0,50.0,10.0,12.0,3.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
54,15.0,15.0,1.0,0.0,1.0,0.0,9.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,15.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,15.0,17.0,8.0,1.0,1.0,3.0,10.0,3.0,2.0,3.0,11.0,0.0,1.0,2.0,3.0,8.0,0.0,2.0,11.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
57,15.0,18.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,16.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,16.0,3.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
63,16.0,4.0,3.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,16.0,5.0,0.0,0.0,0.0,1.0,14.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
65,16.0,6.0,5.0,0.0,0.0,0.0,31.0,12.0,5.0,5.0,1.0,0.0,1.0,1.0,17.0,3.0,0.0,1.0,0.0,10.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,16.0,7.0,13.0,0.0,1.0,1.0,29.0,5.0,5.0,3.0,10.0,0.0,0.0,1.0,3.0,12.0,1.0,1.0,4.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67,16.0,8.0,3.0,0.0,1.0,2.0,19.0,2.0,11.0,3.0,5.0,0.0,1.0,1.0,4.0,6.0,2.0,6.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
68,16.0,9.0,4.0,0.0,0.0,2.0,16.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,16.0,10.0,3.0,0.0,0.0,0.0,14.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,16.0,11.0,6.0,0.0,2.0,2.0,27.0,10.0,4.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,16.0,12.0,8.0,0.0,1.0,2.0,29.0,11.0,14.0,5.0,1.0,0.0,4.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72,16.0,13.0,3.0,0.0,1.0,0.0,15.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
73,16.0,14.0,2.0,0.0,1.0,1.0,9.0,18.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,16.0,15.0,7.0,0.0,0.0,1.0,25.0,7.0,2.0,1.0,14.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,8.0,5.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,16.0,16.0,2.0,0.0,0.0,1.0,5.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,7.0,7.0,1.0,4.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,16.0,17.0,1.0,0.0,1.0,1.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
77,16.0,18.0,3.0,0.0,0.0,0.0,9.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,16.0,19.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,16.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80,17.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
