,fov,spot_id,x,y
450,146,1,22,61
451,146,2,23,61
452,146,3,24,61
453,146,4,22,62
454,146,5,23,62
455,146,6,24,62
456,146,7,22,63
457,146,8,23,63
458,146,9,24,63
477,14,1,4,43
478,14,2,5,43
479,14,3,6,43
480,14,4,4,44
481,14,5,5,44
482,14,6,6,44
483,14,7,4,45
484,14,8,5,45
485,14,9,6,45
576,15,1,4,46
577,15,2,5,46
578,15,3,6,46
579,15,4,4,47
580,15,5,5,47
581,15,6,6,47
582,15,7,4,48
583,15,8,5,48
584,15,9,6,48
666,16,1,4,49
667,16,2,5,49
668,16,3,6,49
669,16,4,4,50
670,16,5,5,50
671,16,6,6,50
672,16,7,4,51
673,16,8,5,51
674,16,9,6,51
756,17,1,4,52
757,17,2,5,52
758,17,3,6,52
759,17,4,4,53
760,17,5,5,53
761,17,6,6,53
762,17,7,4,54
763,17,8,5,54
764,17,9,6,54
828,18,1,4,55
829,18,2,5,55
830,18,3,6,55
831,18,4,4,56
832,18,5,5,56
833,18,6,6,56
834,18,7,4,57
835,18,8,5,57
836,18,9,6,57
918,19,1,4,58
919,19,2,5,58
920,19,3,6,58
921,19,4,4,59
922,19,5,5,59
923,19,6,6,59
924,19,7,4,60
925,19,8,5,60
926,19,9,6,60
1791,32,1,7,34
1792,32,2,8,34
1793,32,3,9,34
1794,32,4,7,35
1795,32,5,8,35
1796,32,6,9,35
1797,32,7,7,36
1798,32,8,8,36
1799,32,9,9,36
1800,33,1,7,37
1801,33,2,8,37
1802,33,3,9,37
1803,33,4,7,38
1804,33,5,8,38
1805,33,6,9,38
1806,33,7,7,39
1807,33,8,8,39
1808,33,9,9,39
1809,34,1,7,40
1810,34,2,8,40
1811,34,3,9,40
1812,34,4,7,41
1813,34,5,8,41
1814,34,6,9,41
1815,34,7,7,42
1816,34,8,8,42
1817,34,9,9,42
1818,35,1,7,43
1819,35,2,8,43
1820,35,3,9,43
1821,35,4,7,44
1822,35,5,8,44
1823,35,6,9,44
1824,35,7,7,45
1825,35,8,8,45
1826,35,9,9,45
1827,36,1,7,46
1828,36,2,8,46
1829,36,3,9,46
1830,36,4,7,47
1831,36,5,8,47
1832,36,6,9,47
1833,36,7,7,48
1834,36,8,8,48
1835,36,9,9,48
1836,37,1,7,49
1837,37,2,8,49
1838,37,3,9,49
1839,37,4,7,50
1840,37,5,8,50
1841,37,6,9,50
1842,37,7,7,51
1843,37,8,8,51
1844,37,9,9,51
1845,38,1,7,52
1846,38,2,8,52
1847,38,3,9,52
1848,38,4,7,53
1849,38,5,8,53
1850,38,6,9,53
1851,38,7,7,54
1852,38,8,8,54
1853,38,9,9,54
1854,39,1,7,55
1855,39,2,8,55
1856,39,3,9,55
1857,39,4,7,56
1858,39,5,8,56
1859,39,6,9,56
1860,39,7,7,57
1861,39,8,8,57
1862,39,9,9,57
1872,40,1,7,58
1873,40,2,8,58
1874,40,3,9,58
1875,40,4,7,59
1876,40,5,8,59
1877,40,6,9,59
1878,40,7,7,60
1879,40,8,8,60
1880,40,9,9,60
1980,53,1,10,34
1981,53,2,11,34
1982,53,3,12,34
1983,53,4,10,35
1984,53,5,11,35
1985,53,6,12,35
1986,53,7,10,36
1987,53,8,11,36
1988,53,9,12,36
1989,54,1,10,37
1990,54,2,11,37
1991,54,3,12,37
1992,54,4,10,38
1993,54,5,11,38
1994,54,6,12,38
1995,54,7,10,39
1996,54,8,11,39
1997,54,9,12,39
1998,55,1,10,40
1999,55,2,11,40
2000,55,3,12,40
2001,55,4,10,41
2002,55,5,11,41
2003,55,6,12,41
2004,55,7,10,42
2005,55,8,11,42
2006,55,9,12,42
2007,56,1,10,43
2008,56,2,11,43
2009,56,3,12,43
2010,56,4,10,44
2011,56,5,11,44
2012,56,6,12,44
2013,56,7,10,45
2014,56,8,11,45
2015,56,9,12,45
2016,57,1,10,46
2017,57,2,11,46
2018,57,3,12,46
2019,57,4,10,47
2020,57,5,11,47
2021,57,6,12,47
2022,57,7,10,48
2023,57,8,11,48
2024,57,9,12,48
2025,58,1,10,49
2026,58,2,11,49
2027,58,3,12,49
2028,58,4,10,50
2029,58,5,11,50
2030,58,6,12,50
2031,58,7,10,51
2032,58,8,11,51
2033,58,9,12,51
2061,61,1,10,58
2062,61,2,11,58
2063,61,3,12,58
2064,61,4,10,59
2065,61,5,11,59
2066,61,6,12,59
2067,61,7,10,60
2068,61,8,11,60
2069,61,9,12,60
2178,74,1,13,34
2179,74,2,14,34
2180,74,3,15,34
2181,74,4,13,35
2182,74,5,14,35
2183,74,6,15,35
2184,74,7,13,36
2185,74,8,14,36
2186,74,9,15,36
2187,75,1,13,37
2188,75,2,14,37
2189,75,3,15,37
2190,75,4,13,38
2191,75,5,14,38
2192,75,6,15,38
2193,75,7,13,39
2194,75,8,14,39
2195,75,9,15,39
2196,76,1,13,40
2197,76,2,14,40
2198,76,3,15,40
2199,76,4,13,41
2200,76,5,14,41
2201,76,6,15,41
2202,76,7,13,42
2203,76,8,14,42
2204,76,9,15,42
2205,77,1,13,43
2206,77,2,14,43
2207,77,3,15,43
2208,77,4,13,44
2209,77,5,14,44
2210,77,6,15,44
2211,77,7,13,45
2212,77,8,14,45
2213,77,9,15,45
2214,78,1,13,46
2215,78,2,14,46
2216,78,3,15,46
2217,78,4,13,47
2218,78,5,14,47
2219,78,6,15,47
2220,78,7,13,48
2221,78,8,14,48
2222,78,9,15,48
2223,79,1,13,49
2224,79,2,14,49
2225,79,3,15,49
2226,79,4,13,50
2227,79,5,14,50
2228,79,6,15,50
2229,79,7,13,51
2230,79,8,14,51
2231,79,9,15,51
2241,80,1,13,52
2242,80,2,14,52
2243,80,3,15,52
2244,80,4,13,53
2245,80,5,14,53
2246,80,6,15,53
2247,80,7,13,54
2248,80,8,14,54
2249,80,9,15,54
2250,81,1,13,55
2251,81,2,14,55
2252,81,3,15,55
2253,81,4,13,56
2254,81,5,14,56
2255,81,6,15,56
2256,81,7,13,57
2257,81,8,14,57
2258,81,9,15,57
2259,82,1,13,58
2260,82,2,14,58
2261,82,3,15,58
2262,82,4,13,59
2263,82,5,14,59
2264,82,6,15,59
2265,82,7,13,60
2266,82,8,14,60
2267,82,9,15,60
2268,83,1,13,61
2269,83,2,14,61
2270,83,3,15,61
2271,83,4,13,62
2272,83,5,14,62
2273,83,6,15,62
2274,83,7,13,63
2275,83,8,14,63
2276,83,9,15,63
2358,95,1,16,34
2359,95,2,17,34
2360,95,3,18,34
2361,95,4,16,35
2362,95,5,17,35
2363,95,6,18,35
2364,95,7,16,36
2365,95,8,17,36
2366,95,9,18,36
2367,96,1,16,37
2368,96,2,17,37
2369,96,3,18,37
2370,96,4,16,38
2371,96,5,17,38
2372,96,6,18,38
2373,96,7,16,39
2374,96,8,17,39
2375,96,9,18,39
2376,97,1,16,40
2377,97,2,17,40
2378,97,3,18,40
2379,97,4,16,41
2380,97,5,17,41
2381,97,6,18,41
2382,97,7,16,42
2383,97,8,17,42
2384,97,9,18,42
2385,98,1,16,43
2386,98,2,17,43
2387,98,3,18,43
2388,98,4,16,44
2389,98,5,17,44
2390,98,6,18,44
2391,98,7,16,45
2392,98,8,17,45
2393,98,9,18,45
2394,99,1,16,46
2395,99,2,17,46
2396,99,3,18,46
2397,99,4,16,47
2398,99,5,17,47
2399,99,6,18,47
2400,99,7,16,48
2401,99,8,17,48
2402,99,9,18,48
