,fov,spot_id,x,y
2092,65,5,14,8
2093,65,6,15,8
2094,65,7,13,9
2095,65,8,14,9
2096,65,9,15,9
2097,66,1,13,10
2098,66,2,14,10
2099,66,3,15,10
2100,66,4,13,11
2101,66,5,14,11
2102,66,6,15,11
2103,66,7,13,12
2104,66,8,14,12
2105,66,9,15,12
2106,67,1,13,13
2107,67,2,14,13
2108,67,3,15,13
2109,67,4,13,14
2110,67,5,14,14
2111,67,6,15,14
2112,67,7,13,15
2113,67,8,14,15
2114,67,9,15,15
2115,68,1,13,16
2116,68,2,14,16
2117,68,3,15,16
2118,68,4,13,17
2119,68,5,14,17
2120,68,6,15,17
2121,68,7,13,18
2122,68,8,14,18
2123,68,9,15,18
2124,69,1,13,19
2125,69,2,14,19
2126,69,3,15,19
2127,69,4,13,20
2128,69,5,14,20
2129,69,6,15,20
2130,69,7,13,21
2131,69,8,14,21
2132,69,9,15,21
2133,6,1,4,19
2134,6,2,5,19
2135,6,3,6,19
2136,6,4,4,20
2137,6,5,5,20
2138,6,6,6,20
2139,6,7,4,21
2140,6,8,5,21
2141,6,9,6,21
2142,70,1,13,22
2143,70,2,14,22
2144,70,3,15,22
2145,70,4,13,23
2146,70,5,14,23
2147,70,6,15,23
2148,70,7,13,24
2149,70,8,14,24
2150,70,9,15,24
2151,71,1,13,25
2152,71,2,14,25
2153,71,3,15,25
2154,71,4,13,26
2155,71,5,14,26
2156,71,6,15,26
2157,71,7,13,27
2158,71,8,14,27
2159,71,9,15,27
2160,72,1,13,28
2161,72,2,14,28
2162,72,3,15,28
2163,72,4,13,29
2164,72,5,14,29
2165,72,6,15,29
2166,72,7,13,30
2167,72,8,14,30
2168,72,9,15,30
2169,73,1,13,31
2170,73,2,14,31
2171,73,3,15,31
2172,73,4,13,32
2173,73,5,14,32
2174,73,6,15,32
2175,73,7,13,33
2176,73,8,14,33
2177,73,9,15,33
2232,7,1,4,22
2233,7,2,5,22
2234,7,3,6,22
2235,7,4,4,23
2236,7,5,5,23
2237,7,6,6,23
2238,7,7,4,24
2239,7,8,5,24
2240,7,9,6,24
2286,86,1,16,7
2287,86,2,17,7
2288,86,3,18,7
2289,86,4,16,8
2290,86,5,17,8
2291,86,6,18,8
2292,86,7,16,9
2293,86,8,17,9
2294,86,9,18,9
2295,87,1,16,10
2296,87,2,17,10
2297,87,3,18,10
2298,87,4,16,11
2299,87,5,17,11
2300,87,6,18,11
2301,87,7,16,12
2302,87,8,17,12
2303,87,9,18,12
2304,89,1,16,16
2305,89,2,17,16
2306,89,3,18,16
2307,89,4,16,17
2308,89,5,17,17
2309,89,6,18,17
2310,89,7,16,18
2311,89,8,17,18
2312,89,9,18,18
2313,8,1,4,25
2314,8,2,5,25
2315,8,3,6,25
2316,8,4,4,26
2317,8,5,5,26
2318,8,6,6,26
2319,8,7,4,27
2320,8,8,5,27
2321,8,9,6,27
2322,90,1,16,19
2323,90,2,17,19
2324,90,3,18,19
2325,90,4,16,20
2326,90,5,17,20
2327,90,6,18,20
2328,90,7,16,21
2329,90,8,17,21
2330,90,9,18,21
2331,92,1,16,25
2332,92,2,17,25
2333,92,3,18,25
2334,92,4,16,26
2335,92,5,17,26
2336,92,6,18,26
2337,92,7,16,27
2338,92,8,17,27
2339,92,9,18,27
2340,93,1,16,28
2341,93,2,17,28
2342,93,3,18,28
2343,93,4,16,29
2344,93,5,17,29
2345,93,6,18,29
2346,93,7,16,30
2347,93,8,17,30
2348,93,9,18,30
2349,94,1,16,31
2350,94,2,17,31
2351,94,3,18,31
2352,94,4,16,32
2353,94,5,17,32
2354,94,6,18,32
2355,94,7,16,33
2356,94,8,17,33
2357,94,9,18,33
2403,9,1,4,28
2404,9,2,5,28
2405,9,3,6,28
2406,9,4,4,29
2407,9,5,5,29
2408,9,6,6,29
2409,9,7,4,30
2410,9,8,5,30
2411,9,9,6,30
2520,88,1,16,13
2521,88,2,17,13
2522,88,3,18,13
2523,88,4,16,14
2524,88,5,17,14
2525,88,6,18,14
2526,88,7,16,15
2527,88,8,17,15
2528,88,9,18,15
2637,91,1,16,22
2638,91,2,17,22
2639,91,3,18,22
2640,91,4,16,23
2641,91,5,17,23
2642,91,6,18,23
2643,91,7,16,24
2644,91,8,17,24
2645,91,9,18,24
