,fov,spot_id,x,y
86,5.0,7.0,17774.9333333333,-183559.777777778
87,5.0,8.0,17774.9333333333,-184471.777777778
88,5.0,9.0,18869.3333333333,-181735.777777778
89,5.0,10.0,18869.3333333333,-182647.777777778
90,5.0,11.0,18869.3333333333,-183559.777777778
91,5.0,12.0,18869.3333333333,-184471.777777778
92,5.0,13.0,19963.7333333333,-181735.777777778
93,5.0,14.0,19963.7333333333,-182647.777777778
94,5.0,15.0,19963.7333333333,-183559.777777778
95,5.0,16.0,19963.7333333333,-184471.777777778
96,5.0,17.0,21058.133333333302,-181735.777777778
97,5.0,18.0,21058.133333333302,-182647.777777778
98,5.0,19.0,21058.133333333302,-183559.777777778
99,5.0,20.0,21058.133333333302,-184471.777777778
100,6.0,1.0,-5208.35555555556,-178085.777777778
101,6.0,2.0,-5208.35555555556,-178997.777777778
102,6.0,3.0,-5208.35555555556,-179909.777777778
103,6.0,4.0,-5208.35555555556,-180821.777777778
104,6.0,5.0,-4113.95555555556,-178085.777777778
105,6.0,6.0,-4113.95555555556,-178997.777777778
106,6.0,7.0,-4113.95555555556,-179909.777777778
107,6.0,8.0,-4113.95555555556,-180821.777777778
108,6.0,9.0,-3019.55555555556,-178085.777777778
109,6.0,10.0,-3019.55555555556,-178997.777777778
110,6.0,11.0,-3019.55555555556,-179909.777777778
111,6.0,12.0,-3019.55555555556,-180821.777777778
112,6.0,13.0,-1925.15555555556,-178085.777777778
113,6.0,14.0,-1925.15555555556,-178997.777777778
114,6.0,15.0,-1925.15555555556,-179909.777777778
115,6.0,16.0,-1925.15555555556,-180821.777777778
116,6.0,17.0,-830.75555555556,-178085.777777778
117,6.0,18.0,-830.75555555556,-178997.777777778
118,6.0,19.0,-830.75555555556,-179909.777777778
119,6.0,20.0,-830.75555555556,-180821.777777778
120,7.0,1.0,263.8666666666671,-178085.777777778
121,7.0,2.0,263.8666666666671,-178997.777777778
122,7.0,3.0,263.8666666666671,-179909.777777778
123,7.0,4.0,263.8666666666671,-180821.777777778
124,7.0,5.0,1358.266666666667,-178085.777777778
125,7.0,6.0,1358.266666666667,-178997.777777778
126,7.0,7.0,1358.266666666667,-179909.777777778
127,7.0,8.0,1358.266666666667,-180821.777777778
128,7.0,9.0,2452.6666666666674,-178085.777777778
129,7.0,10.0,2452.6666666666674,-178997.777777778
130,7.0,11.0,2452.6666666666674,-179909.777777778
131,7.0,12.0,2452.6666666666674,-180821.777777778
132,7.0,13.0,3547.0666666666675,-178085.777777778
133,7.0,14.0,3547.0666666666675,-178997.777777778
134,7.0,15.0,3547.0666666666675,-179909.777777778
135,7.0,16.0,3547.0666666666675,-180821.777777778
136,7.0,17.0,4641.466666666667,-178085.777777778
137,7.0,18.0,4641.466666666667,-178997.777777778
138,7.0,19.0,4641.466666666667,-179909.777777778
139,7.0,20.0,4641.466666666667,-180821.777777778
140,8.0,1.0,5736.088888888889,-178085.777777778
141,8.0,2.0,5736.088888888889,-178997.777777778
142,8.0,3.0,5736.088888888889,-179909.777777778
143,8.0,4.0,5736.088888888889,-180821.777777778
144,8.0,5.0,6830.488888888889,-178085.777777778
145,8.0,6.0,6830.488888888889,-178997.777777778
146,8.0,7.0,6830.488888888889,-179909.777777778
147,8.0,8.0,6830.488888888889,-180821.777777778
148,8.0,9.0,7924.88888888889,-178085.777777778
149,8.0,10.0,7924.88888888889,-178997.777777778
150,8.0,11.0,7924.88888888889,-179909.777777778
151,8.0,12.0,7924.88888888889,-180821.777777778
152,8.0,13.0,9019.28888888889,-178085.777777778
153,8.0,14.0,9019.28888888889,-178997.777777778
154,8.0,15.0,9019.28888888889,-179909.777777778
155,8.0,16.0,9019.28888888889,-180821.777777778
156,8.0,17.0,10113.68888888889,-178085.777777778
157,8.0,18.0,10113.68888888889,-178997.777777778
158,8.0,19.0,10113.68888888889,-179909.777777778
159,8.0,20.0,10113.68888888889,-180821.777777778
160,9.0,1.0,11208.311111111101,-178085.777777778
161,9.0,2.0,11208.311111111101,-178997.777777778
162,9.0,3.0,11208.311111111101,-179909.777777778
163,9.0,4.0,11208.311111111101,-180821.777777778
164,9.0,5.0,12302.7111111111,-178085.777777778
165,9.0,6.0,12302.7111111111,-178997.777777778
166,9.0,7.0,12302.7111111111,-179909.777777778
167,9.0,8.0,12302.7111111111,-180821.777777778
168,9.0,9.0,13397.111111111102,-178085.777777778
169,9.0,10.0,13397.111111111102,-178997.777777778
170,9.0,11.0,13397.111111111102,-179909.777777778
171,9.0,12.0,13397.111111111102,-180821.777777778
172,9.0,13.0,14491.511111111102,-178085.777777778
173,9.0,14.0,14491.511111111102,-178997.777777778
174,9.0,15.0,14491.511111111102,-179909.777777778
175,9.0,16.0,14491.511111111102,-180821.777777778
176,9.0,17.0,15585.911111111101,-178085.777777778
177,9.0,18.0,15585.911111111101,-178997.777777778
178,9.0,19.0,15585.911111111101,-179909.777777778
179,9.0,20.0,15585.911111111101,-180821.777777778
180,10.0,1.0,16680.5333333333,-178085.777777778
181,10.0,2.0,16680.5333333333,-178997.777777778
182,10.0,3.0,16680.5333333333,-179909.777777778
183,10.0,4.0,16680.5333333333,-180821.777777778
184,10.0,5.0,17774.9333333333,-178085.777777778
185,10.0,6.0,17774.9333333333,-178997.777777778
186,10.0,7.0,17774.9333333333,-179909.777777778
187,10.0,8.0,17774.9333333333,-180821.777777778
188,10.0,9.0,18869.3333333333,-178085.777777778
189,10.0,10.0,18869.3333333333,-178997.777777778
190,10.0,11.0,18869.3333333333,-179909.777777778
191,10.0,12.0,18869.3333333333,-180821.777777778
192,10.0,13.0,19963.7333333333,-178085.777777778
193,10.0,14.0,19963.7333333333,-178997.777777778
194,10.0,15.0,19963.7333333333,-179909.777777778
195,10.0,16.0,19963.7333333333,-180821.777777778
196,10.0,17.0,21058.133333333302,-178085.777777778
197,10.0,18.0,21058.133333333302,-178997.777777778
198,10.0,19.0,21058.133333333302,-179909.777777778
199,10.0,20.0,21058.133333333302,-180821.777777778
200,11.0,1.0,-5208.35555555556,-174435.777777778
201,11.0,2.0,-5208.35555555556,-175347.777777778
202,11.0,3.0,-5208.35555555556,-176259.777777778
203,11.0,4.0,-5208.35555555556,-177171.777777778
204,11.0,5.0,-4113.95555555556,-174435.777777778
205,11.0,6.0,-4113.95555555556,-175347.777777778
206,11.0,7.0,-4113.95555555556,-176259.777777778
207,11.0,8.0,-4113.95555555556,-177171.777777778
208,11.0,9.0,-3019.55555555556,-174435.777777778
209,11.0,10.0,-3019.55555555556,-175347.777777778
210,11.0,11.0,-3019.55555555556,-176259.777777778
211,11.0,12.0,-3019.55555555556,-177171.777777778
212,11.0,13.0,-1925.15555555556,-174435.777777778
213,11.0,14.0,-1925.15555555556,-175347.777777778
214,11.0,15.0,-1925.15555555556,-176259.777777778
215,11.0,16.0,-1925.15555555556,-177171.777777778
216,11.0,17.0,-830.75555555556,-174435.777777778
217,11.0,18.0,-830.75555555556,-175347.777777778
218,11.0,19.0,-830.75555555556,-176259.777777778
219,11.0,20.0,-830.75555555556,-177171.777777778
220,12.0,1.0,263.8666666666671,-174435.777777778
221,12.0,2.0,263.8666666666671,-175347.777777778
222,12.0,3.0,263.8666666666671,-176259.777777778
223,12.0,4.0,263.8666666666671,-177171.777777778
224,12.0,5.0,1358.266666666667,-174435.777777778
225,12.0,6.0,1358.266666666667,-175347.777777778
226,12.0,7.0,1358.266666666667,-176259.777777778
227,12.0,8.0,1358.266666666667,-177171.777777778
228,12.0,9.0,2452.6666666666674,-174435.777777778
229,12.0,10.0,2452.6666666666674,-175347.777777778
230,12.0,11.0,2452.6666666666674,-176259.777777778
231,12.0,12.0,2452.6666666666674,-177171.777777778
232,12.0,13.0,3547.0666666666675,-174435.777777778
233,12.0,14.0,3547.0666666666675,-175347.777777778
234,12.0,15.0,3547.0666666666675,-176259.777777778
235,12.0,16.0,3547.0666666666675,-177171.777777778
236,12.0,17.0,4641.466666666667,-174435.777777778
237,12.0,18.0,4641.466666666667,-175347.777777778
238,12.0,19.0,4641.466666666667,-176259.777777778
239,12.0,20.0,4641.466666666667,-177171.777777778
240,13.0,1.0,5736.088888888889,-174435.777777778
241,13.0,2.0,5736.088888888889,-175347.777777778
242,13.0,3.0,5736.088888888889,-176259.777777778
243,13.0,4.0,5736.088888888889,-177171.777777778
244,13.0,5.0,6830.488888888889,-174435.777777778
245,13.0,6.0,6830.488888888889,-175347.777777778
246,13.0,7.0,6830.488888888889,-176259.777777778
247,13.0,8.0,6830.488888888889,-177171.777777778
248,13.0,9.0,7924.88888888889,-174435.777777778
249,13.0,10.0,7924.88888888889,-175347.777777778
250,13.0,11.0,7924.88888888889,-176259.777777778
251,13.0,12.0,7924.88888888889,-177171.777777778
252,13.0,13.0,9019.28888888889,-174435.777777778
253,13.0,14.0,9019.28888888889,-175347.777777778
254,13.0,15.0,9019.28888888889,-176259.777777778
255,13.0,16.0,9019.28888888889,-177171.777777778
256,13.0,17.0,10113.68888888889,-174435.777777778
257,13.0,18.0,10113.68888888889,-175347.777777778
258,13.0,19.0,10113.68888888889,-176259.777777778
259,13.0,20.0,10113.68888888889,-177171.777777778
260,14.0,1.0,11208.311111111101,-174435.777777778
261,14.0,2.0,11208.311111111101,-175347.777777778
262,14.0,3.0,11208.311111111101,-176259.777777778
263,14.0,4.0,11208.311111111101,-177171.777777778
264,14.0,5.0,12302.7111111111,-174435.777777778
265,14.0,6.0,12302.7111111111,-175347.777777778
266,14.0,7.0,12302.7111111111,-176259.777777778
267,14.0,8.0,12302.7111111111,-177171.777777778
268,14.0,9.0,13397.111111111102,-174435.777777778
269,14.0,10.0,13397.111111111102,-175347.777777778
270,14.0,11.0,13397.111111111102,-176259.777777778
271,14.0,12.0,13397.111111111102,-177171.777777778
272,14.0,13.0,14491.511111111102,-174435.777777778
273,14.0,14.0,14491.511111111102,-175347.777777778
274,14.0,15.0,14491.511111111102,-176259.777777778
275,14.0,16.0,14491.511111111102,-177171.777777778
276,14.0,17.0,15585.911111111101,-174435.777777778
277,14.0,18.0,15585.911111111101,-175347.777777778
278,14.0,19.0,15585.911111111101,-176259.777777778
279,14.0,20.0,15585.911111111101,-177171.777777778
280,15.0,1.0,16680.5333333333,-174435.777777778
281,15.0,2.0,16680.5333333333,-175347.777777778
282,15.0,3.0,16680.5333333333,-176259.777777778
283,15.0,4.0,16680.5333333333,-177171.777777778
284,15.0,5.0,17774.9333333333,-174435.777777778
285,15.0,6.0,17774.9333333333,-175347.777777778
286,15.0,7.0,17774.9333333333,-176259.777777778
287,15.0,8.0,17774.9333333333,-177171.777777778
288,15.0,9.0,18869.3333333333,-174435.777777778
289,15.0,10.0,18869.3333333333,-175347.777777778
290,15.0,11.0,18869.3333333333,-176259.777777778
291,15.0,12.0,18869.3333333333,-177171.777777778
292,15.0,13.0,19963.7333333333,-174435.777777778
293,15.0,14.0,19963.7333333333,-175347.777777778
294,15.0,15.0,19963.7333333333,-176259.777777778
295,15.0,16.0,19963.7333333333,-177171.777777778
296,15.0,17.0,21058.133333333302,-174435.777777778
297,15.0,18.0,21058.133333333302,-175347.777777778
298,15.0,19.0,21058.133333333302,-176259.777777778
299,15.0,20.0,21058.133333333302,-177171.777777778
300,16.0,1.0,-5208.35555555556,-170785.777777778
301,16.0,2.0,-5208.35555555556,-171697.777777778
302,16.0,3.0,-5208.35555555556,-172609.777777778
303,16.0,4.0,-5208.35555555556,-173521.777777778
304,16.0,5.0,-4113.95555555556,-170785.777777778
305,16.0,6.0,-4113.95555555556,-171697.777777778
306,16.0,7.0,-4113.95555555556,-172609.777777778
307,16.0,8.0,-4113.95555555556,-173521.777777778
308,16.0,9.0,-3019.55555555556,-170785.777777778
309,16.0,10.0,-3019.55555555556,-171697.777777778
310,16.0,11.0,-3019.55555555556,-172609.777777778
311,16.0,12.0,-3019.55555555556,-173521.777777778
312,16.0,13.0,-1925.15555555556,-170785.777777778
313,16.0,14.0,-1925.15555555556,-171697.777777778
314,16.0,15.0,-1925.15555555556,-172609.777777778
315,16.0,16.0,-1925.15555555556,-173521.777777778
316,16.0,17.0,-830.75555555556,-170785.777777778
317,16.0,18.0,-830.75555555556,-171697.777777778
318,16.0,19.0,-830.75555555556,-172609.777777778
319,16.0,20.0,-830.75555555556,-173521.777777778
320,17.0,1.0,263.8666666666671,-170785.777777778
321,17.0,2.0,263.8666666666671,-171697.777777778
322,17.0,3.0,263.8666666666671,-172609.777777778
323,17.0,4.0,263.8666666666671,-173521.777777778
324,17.0,5.0,1358.266666666667,-170785.777777778
325,17.0,6.0,1358.266666666667,-171697.777777778
326,17.0,7.0,1358.266666666667,-172609.777777778
327,17.0,8.0,1358.266666666667,-173521.777777778
328,17.0,9.0,2452.6666666666674,-170785.777777778
329,17.0,10.0,2452.6666666666674,-171697.777777778
330,17.0,11.0,2452.6666666666674,-172609.777777778
331,17.0,12.0,2452.6666666666674,-173521.777777778
332,17.0,13.0,3547.0666666666675,-170785.777777778
333,17.0,14.0,3547.0666666666675,-171697.777777778
334,17.0,15.0,3547.0666666666675,-172609.777777778
335,17.0,16.0,3547.0666666666675,-173521.777777778
336,17.0,17.0,4641.466666666667,-170785.777777778
337,17.0,18.0,4641.466666666667,-171697.777777778
338,17.0,19.0,4641.466666666667,-172609.777777778
339,17.0,20.0,4641.466666666667,-173521.777777778
340,18.0,1.0,5736.088888888889,-170785.777777778
341,18.0,2.0,5736.088888888889,-171697.777777778
342,18.0,3.0,5736.088888888889,-172609.777777778
343,18.0,4.0,5736.088888888889,-173521.777777778
344,18.0,5.0,6830.488888888889,-170785.777777778
345,18.0,6.0,6830.488888888889,-171697.777777778
346,18.0,7.0,6830.488888888889,-172609.777777778
347,18.0,8.0,6830.488888888889,-173521.777777778
348,18.0,9.0,7924.88888888889,-170785.777777778
349,18.0,10.0,7924.88888888889,-171697.777777778
350,18.0,11.0,7924.88888888889,-172609.777777778
351,18.0,12.0,7924.88888888889,-173521.777777778
352,18.0,13.0,9019.28888888889,-170785.777777778
353,18.0,14.0,9019.28888888889,-171697.777777778
354,18.0,15.0,9019.28888888889,-172609.777777778
355,18.0,16.0,9019.28888888889,-173521.777777778
356,18.0,17.0,10113.68888888889,-170785.777777778
357,18.0,18.0,10113.68888888889,-171697.777777778
358,18.0,19.0,10113.68888888889,-172609.777777778
359,18.0,20.0,10113.68888888889,-173521.777777778
360,19.0,1.0,11208.311111111101,-170785.777777778
361,19.0,2.0,11208.311111111101,-171697.777777778
362,19.0,3.0,11208.311111111101,-172609.777777778
363,19.0,4.0,11208.311111111101,-173521.777777778
364,19.0,5.0,12302.7111111111,-170785.777777778
365,19.0,6.0,12302.7111111111,-171697.777777778
366,19.0,7.0,12302.7111111111,-172609.777777778
367,19.0,8.0,12302.7111111111,-173521.777777778
368,19.0,9.0,13397.111111111102,-170785.777777778
369,19.0,10.0,13397.111111111102,-171697.777777778
370,19.0,11.0,13397.111111111102,-172609.777777778
371,19.0,12.0,13397.111111111102,-173521.777777778
372,19.0,13.0,14491.511111111102,-170785.777777778
373,19.0,14.0,14491.511111111102,-171697.777777778
374,19.0,15.0,14491.511111111102,-172609.777777778
375,19.0,16.0,14491.511111111102,-173521.777777778
376,19.0,17.0,15585.911111111101,-170785.777777778
377,19.0,18.0,15585.911111111101,-171697.777777778
378,19.0,19.0,15585.911111111101,-172609.777777778
379,19.0,20.0,15585.911111111101,-173521.777777778
380,20.0,1.0,16680.5333333333,-170785.777777778
381,20.0,2.0,16680.5333333333,-171697.777777778
382,20.0,3.0,16680.5333333333,-172609.777777778
383,20.0,4.0,16680.5333333333,-173521.777777778
384,20.0,5.0,17774.9333333333,-170785.777777778
385,20.0,6.0,17774.9333333333,-171697.777777778
386,20.0,7.0,17774.9333333333,-172609.777777778
387,20.0,8.0,17774.9333333333,-173521.777777778
388,20.0,9.0,18869.3333333333,-170785.777777778
389,20.0,10.0,18869.3333333333,-171697.777777778
390,20.0,11.0,18869.3333333333,-172609.777777778
391,20.0,12.0,18869.3333333333,-173521.777777778
392,20.0,13.0,19963.7333333333,-170785.777777778
393,20.0,14.0,19963.7333333333,-171697.777777778
394,20.0,15.0,19963.7333333333,-172609.777777778
395,20.0,16.0,19963.7333333333,-173521.777777778
396,20.0,17.0,21058.133333333302,-170785.777777778
397,20.0,18.0,21058.133333333302,-171697.777777778
398,20.0,19.0,21058.133333333302,-172609.777777778
399,20.0,20.0,21058.133333333302,-173521.777777778
400,21.0,1.0,-5208.35555555556,-167135.777777778
401,21.0,2.0,-5208.35555555556,-168047.777777778
402,21.0,3.0,-5208.35555555556,-168959.777777778
403,21.0,4.0,-5208.35555555556,-169871.777777778
404,21.0,5.0,-4113.95555555556,-167135.777777778
405,21.0,6.0,-4113.95555555556,-168047.777777778
406,21.0,7.0,-4113.95555555556,-168959.777777778
407,21.0,8.0,-4113.95555555556,-169871.777777778
408,21.0,9.0,-3019.55555555556,-167135.777777778
409,21.0,10.0,-3019.55555555556,-168047.777777778
410,21.0,11.0,-3019.55555555556,-168959.777777778
411,21.0,12.0,-3019.55555555556,-169871.777777778
412,21.0,13.0,-1925.15555555556,-167135.777777778
413,21.0,14.0,-1925.15555555556,-168047.777777778
414,21.0,15.0,-1925.15555555556,-168959.777777778
415,21.0,16.0,-1925.15555555556,-169871.777777778
416,21.0,17.0,-830.75555555556,-167135.777777778
417,21.0,18.0,-830.75555555556,-168047.777777778
418,21.0,19.0,-830.75555555556,-168959.777777778
419,21.0,20.0,-830.75555555556,-169871.777777778
420,22.0,1.0,263.8666666666671,-167135.777777778
421,22.0,2.0,263.8666666666671,-168047.777777778
422,22.0,3.0,263.8666666666671,-168959.777777778
423,22.0,4.0,263.8666666666671,-169871.777777778
424,22.0,5.0,1358.266666666667,-167135.777777778
425,22.0,6.0,1358.266666666667,-168047.777777778
426,22.0,7.0,1358.266666666667,-168959.777777778
427,22.0,8.0,1358.266666666667,-169871.777777778
428,22.0,9.0,2452.6666666666674,-167135.777777778
429,22.0,10.0,2452.6666666666674,-168047.777777778
430,22.0,11.0,2452.6666666666674,-168959.777777778
431,22.0,12.0,2452.6666666666674,-169871.777777778
432,22.0,13.0,3547.0666666666675,-167135.777777778
433,22.0,14.0,3547.0666666666675,-168047.777777778
434,22.0,15.0,3547.0666666666675,-168959.777777778
435,22.0,16.0,3547.0666666666675,-169871.777777778
436,22.0,17.0,4641.466666666667,-167135.777777778
437,22.0,18.0,4641.466666666667,-168047.777777778
438,22.0,19.0,4641.466666666667,-168959.777777778
439,22.0,20.0,4641.466666666667,-169871.777777778
440,23.0,1.0,5736.088888888889,-167135.777777778
441,23.0,2.0,5736.088888888889,-168047.777777778
442,23.0,3.0,5736.088888888889,-168959.777777778
443,23.0,4.0,5736.088888888889,-169871.777777778
444,23.0,5.0,6830.488888888889,-167135.777777778
445,23.0,6.0,6830.488888888889,-168047.777777778
446,23.0,7.0,6830.488888888889,-168959.777777778
447,23.0,8.0,6830.488888888889,-169871.777777778
448,23.0,9.0,7924.88888888889,-167135.777777778
449,23.0,10.0,7924.88888888889,-168047.777777778
450,23.0,11.0,7924.88888888889,-168959.777777778
451,23.0,12.0,7924.88888888889,-169871.777777778
452,23.0,13.0,9019.28888888889,-167135.777777778
453,23.0,14.0,9019.28888888889,-168047.777777778
454,23.0,15.0,9019.28888888889,-168959.777777778
455,23.0,16.0,9019.28888888889,-169871.777777778
456,23.0,17.0,10113.68888888889,-167135.777777778
457,23.0,18.0,10113.68888888889,-168047.777777778
458,23.0,19.0,10113.68888888889,-168959.777777778
459,23.0,20.0,10113.68888888889,-169871.777777778
460,24.0,1.0,11208.311111111101,-167135.777777778
461,24.0,2.0,11208.311111111101,-168047.777777778
462,24.0,3.0,11208.311111111101,-168959.777777778
463,24.0,4.0,11208.311111111101,-169871.777777778
464,24.0,5.0,12302.7111111111,-167135.777777778
465,24.0,6.0,12302.7111111111,-168047.777777778
466,24.0,7.0,12302.7111111111,-168959.777777778
467,24.0,8.0,12302.7111111111,-169871.777777778
468,24.0,9.0,13397.111111111102,-167135.777777778
469,24.0,10.0,13397.111111111102,-168047.777777778
470,24.0,11.0,13397.111111111102,-168959.777777778
471,24.0,12.0,13397.111111111102,-169871.777777778
472,24.0,13.0,14491.511111111102,-167135.777777778
473,24.0,14.0,14491.511111111102,-168047.777777778
474,24.0,15.0,14491.511111111102,-168959.777777778
475,24.0,16.0,14491.511111111102,-169871.777777778
476,24.0,17.0,15585.911111111101,-167135.777777778
477,24.0,18.0,15585.911111111101,-168047.777777778
478,24.0,19.0,15585.911111111101,-168959.777777778
479,24.0,20.0,15585.911111111101,-169871.777777778
480,25.0,1.0,16680.5333333333,-167135.777777778
481,25.0,2.0,16680.5333333333,-168047.777777778
482,25.0,3.0,16680.5333333333,-168959.777777778
483,25.0,4.0,16680.5333333333,-169871.777777778
484,25.0,5.0,17774.9333333333,-167135.777777778
485,25.0,6.0,17774.9333333333,-168047.777777778
486,25.0,7.0,17774.9333333333,-168959.777777778
487,25.0,8.0,17774.9333333333,-169871.777777778
488,25.0,9.0,18869.3333333333,-167135.777777778
489,25.0,10.0,18869.3333333333,-168047.777777778
490,25.0,11.0,18869.3333333333,-168959.777777778
491,25.0,12.0,18869.3333333333,-169871.777777778
492,25.0,13.0,19963.7333333333,-167135.777777778
493,25.0,14.0,19963.7333333333,-168047.777777778
494,25.0,15.0,19963.7333333333,-168959.777777778
495,25.0,16.0,19963.7333333333,-169871.777777778
496,25.0,17.0,21058.133333333302,-167135.777777778
497,25.0,18.0,21058.133333333302,-168047.777777778
498,25.0,19.0,21058.133333333302,-168959.777777778
499,25.0,20.0,21058.133333333302,-169871.777777778
500,26.0,1.0,-5208.35555555556,-163485.777777778
501,26.0,2.0,-5208.35555555556,-164397.777777778
502,26.0,3.0,-5208.35555555556,-165309.777777778
503,26.0,4.0,-5208.35555555556,-166221.777777778
504,26.0,5.0,-4113.95555555556,-163485.777777778
505,26.0,6.0,-4113.95555555556,-164397.777777778
506,26.0,7.0,-4113.95555555556,-165309.777777778
507,26.0,8.0,-4113.95555555556,-166221.777777778
508,26.0,9.0,-3019.55555555556,-163485.777777778
509,26.0,10.0,-3019.55555555556,-164397.777777778
510,26.0,11.0,-3019.55555555556,-165309.777777778
511,26.0,12.0,-3019.55555555556,-166221.777777778
512,26.0,13.0,-1925.15555555556,-163485.777777778
513,26.0,14.0,-1925.15555555556,-164397.777777778
514,26.0,15.0,-1925.15555555556,-165309.777777778
515,26.0,16.0,-1925.15555555556,-166221.777777778
516,26.0,17.0,-830.75555555556,-163485.777777778
517,26.0,18.0,-830.75555555556,-164397.777777778
518,26.0,19.0,-830.75555555556,-165309.777777778
519,26.0,20.0,-830.75555555556,-166221.777777778
520,27.0,1.0,263.8666666666671,-163485.777777778
521,27.0,2.0,263.8666666666671,-164397.777777778
522,27.0,3.0,263.8666666666671,-165309.777777778
523,27.0,4.0,263.8666666666671,-166221.777777778
524,27.0,5.0,1358.266666666667,-163485.777777778
525,27.0,6.0,1358.266666666667,-164397.777777778
526,27.0,7.0,1358.266666666667,-165309.777777778
527,27.0,8.0,1358.266666666667,-166221.777777778
528,27.0,9.0,2452.6666666666674,-163485.777777778
529,27.0,10.0,2452.6666666666674,-164397.777777778
530,27.0,11.0,2452.6666666666674,-165309.777777778
531,27.0,12.0,2452.6666666666674,-166221.777777778
