,fov,spot_id,x,y
409,46,5,11,14
410,46,6,12,14
411,46,7,10,15
412,46,8,11,15
413,46,9,12,15
414,47,1,10,16
415,47,2,11,16
416,47,3,12,16
417,47,4,10,17
418,47,5,11,17
419,47,6,12,17
420,47,7,10,18
421,47,8,11,18
422,47,9,12,18
423,48,1,10,19
424,48,2,11,19
425,48,3,12,19
426,48,4,10,20
427,48,5,11,20
428,48,6,12,20
429,48,7,10,21
430,48,8,11,21
431,48,9,12,21
432,49,1,10,22
433,49,2,11,22
434,49,3,12,22
435,49,4,10,23
436,49,5,11,23
437,49,6,12,23
438,49,7,10,24
439,49,8,11,24
440,49,9,12,24
441,50,1,10,25
442,50,2,11,25
443,50,3,12,25
444,50,4,10,26
445,50,5,11,26
446,50,6,12,26
447,50,7,10,27
448,50,8,11,27
449,50,9,12,27
450,51,1,10,28
451,51,2,11,28
452,51,3,12,28
453,51,4,10,29
454,51,5,11,29
455,51,6,12,29
456,51,7,10,30
457,51,8,11,30
458,51,9,12,30
459,52,1,10,31
460,52,2,11,31
461,52,3,12,31
462,52,4,10,32
463,52,5,11,32
464,52,6,12,32
465,52,7,10,33
466,52,8,11,33
467,52,9,12,33
468,53,1,10,34
469,53,2,11,34
470,53,3,12,34
471,53,4,10,35
472,53,5,11,35
473,53,6,12,35
474,53,7,10,36
475,53,8,11,36
476,53,9,12,36
477,54,1,10,37
478,54,2,11,37
479,54,3,12,37
480,54,4,10,38
481,54,5,11,38
482,54,6,12,38
483,54,7,10,39
484,54,8,11,39
485,54,9,12,39
486,55,1,10,40
487,55,2,11,40
488,55,3,12,40
489,55,4,10,41
490,55,5,11,41
491,55,6,12,41
492,55,7,10,42
493,55,8,11,42
494,55,9,12,42
495,56,1,10,43
496,56,2,11,43
497,56,3,12,43
498,56,4,10,44
499,56,5,11,44
500,56,6,12,44
501,56,7,10,45
502,56,8,11,45
503,56,9,12,45
504,57,1,10,46
505,57,2,11,46
506,57,3,12,46
507,57,4,10,47
508,57,5,11,47
509,57,6,12,47
510,57,7,10,48
511,57,8,11,48
512,57,9,12,48
513,58,1,10,49
514,58,2,11,49
515,58,3,12,49
516,58,4,10,50
517,58,5,11,50
518,58,6,12,50
519,58,7,10,51
520,58,8,11,51
521,58,9,12,51
522,59,1,10,52
523,59,2,11,52
524,59,3,12,52
525,59,4,10,53
526,59,5,11,53
527,59,6,12,53
528,59,7,10,54
529,59,8,11,54
530,59,9,12,54
531,60,1,10,55
532,60,2,11,55
533,60,3,12,55
534,60,4,10,56
535,60,5,11,56
536,60,6,12,56
537,60,7,10,57
538,60,8,11,57
539,60,9,12,57
540,61,1,10,58
541,61,2,11,58
542,61,3,12,58
543,61,4,10,59
544,61,5,11,59
545,61,6,12,59
546,61,7,10,60
547,61,8,11,60
548,61,9,12,60
549,62,1,10,61
550,62,2,11,61
551,62,3,12,61
552,62,4,10,62
553,62,5,11,62
554,62,6,12,62
555,62,7,10,63
556,62,8,11,63
557,62,9,12,63
558,63,1,10,64
559,63,2,11,64
560,63,3,12,64
561,63,4,10,65
562,63,5,11,65
563,63,6,12,65
564,63,7,10,66
565,63,8,11,66
566,63,9,12,66
567,64,1,13,4
568,64,2,14,4
569,64,3,15,4
570,64,4,13,5
571,64,5,14,5
572,64,6,15,5
573,64,7,13,6
574,64,8,14,6
575,64,9,15,6
576,65,1,13,7
577,65,2,14,7
578,65,3,15,7
579,65,4,13,8
580,65,5,14,8
581,65,6,15,8
582,65,7,13,9
583,65,8,14,9
584,65,9,15,9
585,66,1,13,10
586,66,2,14,10
587,66,3,15,10
588,66,4,13,11
589,66,5,14,11
590,66,6,15,11
591,66,7,13,12
592,66,8,14,12
593,66,9,15,12
594,67,1,13,13
595,67,2,14,13
596,67,3,15,13
597,67,4,13,14
598,67,5,14,14
599,67,6,15,14
600,67,7,13,15
601,67,8,14,15
602,67,9,15,15
603,68,1,13,16
604,68,2,14,16
605,68,3,15,16
606,68,4,13,17
607,68,5,14,17
608,68,6,15,17
609,68,7,13,18
610,68,8,14,18
611,68,9,15,18
612,69,1,13,19
613,69,2,14,19
614,69,3,15,19
615,69,4,13,20
616,69,5,14,20
617,69,6,15,20
618,69,7,13,21
619,69,8,14,21
620,69,9,15,21
621,70,1,13,22
622,70,2,14,22
623,70,3,15,22
624,70,4,13,23
625,70,5,14,23
626,70,6,15,23
627,70,7,13,24
628,70,8,14,24
629,70,9,15,24
630,71,1,13,25
631,71,2,14,25
632,71,3,15,25
633,71,4,13,26
634,71,5,14,26
635,71,6,15,26
636,71,7,13,27
637,71,8,14,27
638,71,9,15,27
639,72,1,13,28
640,72,2,14,28
641,72,3,15,28
642,72,4,13,29
643,72,5,14,29
644,72,6,15,29
645,72,7,13,30
646,72,8,14,30
647,72,9,15,30
648,73,1,13,31
649,73,2,14,31
650,73,3,15,31
651,73,4,13,32
652,73,5,14,32
653,73,6,15,32
654,73,7,13,33
655,73,8,14,33
656,73,9,15,33
657,74,1,13,34
658,74,2,14,34
659,74,3,15,34
660,74,4,13,35
661,74,5,14,35
662,74,6,15,35
663,74,7,13,36
664,74,8,14,36
665,74,9,15,36
666,75,1,13,37
667,75,2,14,37
668,75,3,15,37
669,75,4,13,38
670,75,5,14,38
671,75,6,15,38
672,75,7,13,39
673,75,8,14,39
674,75,9,15,39
675,76,1,13,40
676,76,2,14,40
677,76,3,15,40
678,76,4,13,41
679,76,5,14,41
680,76,6,15,41
681,76,7,13,42
682,76,8,14,42
683,76,9,15,42
684,77,1,13,43
685,77,2,14,43
686,77,3,15,43
687,77,4,13,44
688,77,5,14,44
689,77,6,15,44
690,77,7,13,45
691,77,8,14,45
692,77,9,15,45
693,78,1,13,46
694,78,2,14,46
695,78,3,15,46
696,78,4,13,47
697,78,5,14,47
698,78,6,15,47
699,78,7,13,48
700,78,8,14,48
701,78,9,15,48
702,79,1,13,49
703,79,2,14,49
704,79,3,15,49
705,79,4,13,50
706,79,5,14,50
707,79,6,15,50
708,79,7,13,51
709,79,8,14,51
710,79,9,15,51
711,80,1,13,52
712,80,2,14,52
713,80,3,15,52
714,80,4,13,53
715,80,5,14,53
716,80,6,15,53
717,80,7,13,54
718,80,8,14,54
719,80,9,15,54
720,81,1,13,55
721,81,2,14,55
722,81,3,15,55
723,81,4,13,56
724,81,5,14,56
725,81,6,15,56
726,81,7,13,57
727,81,8,14,57
728,81,9,15,57
729,82,1,13,58
730,82,2,14,58
731,82,3,15,58
732,82,4,13,59
733,82,5,14,59
734,82,6,15,59
735,82,7,13,60
736,82,8,14,60
737,82,9,15,60
738,83,1,13,61
739,83,2,14,61
740,83,3,15,61
741,83,4,13,62
742,83,5,14,62
743,83,6,15,62
744,83,7,13,63
745,83,8,14,63
746,83,9,15,63
747,84,1,13,64
748,84,2,14,64
749,84,3,15,64
750,84,4,13,65
751,84,5,14,65
752,84,6,15,65
753,84,7,13,66
754,84,8,14,66
755,84,9,15,66
756,85,1,16,4
757,85,2,17,4
758,85,3,18,4
759,85,4,16,5
760,85,5,17,5
761,85,6,18,5
762,85,7,16,6
763,85,8,17,6
764,85,9,18,6
765,86,1,16,7
766,86,2,17,7
767,86,3,18,7
768,86,4,16,8
769,86,5,17,8
770,86,6,18,8
771,86,7,16,9
772,86,8,17,9
773,86,9,18,9
774,87,1,16,10
775,87,2,17,10
776,87,3,18,10
777,87,4,16,11
778,87,5,17,11
779,87,6,18,11
780,87,7,16,12
781,87,8,17,12
782,87,9,18,12
783,88,1,16,13
784,88,2,17,13
785,88,3,18,13
786,88,4,16,14
787,88,5,17,14
788,88,6,18,14
789,88,7,16,15
790,88,8,17,15
791,88,9,18,15
792,89,1,16,16
793,89,2,17,16
794,89,3,18,16
795,89,4,16,17
796,89,5,17,17
797,89,6,18,17
798,89,7,16,18
799,89,8,17,18
800,89,9,18,18
801,90,1,16,19
802,90,2,17,19
803,90,3,18,19
804,90,4,16,20
805,90,5,17,20
806,90,6,18,20
807,90,7,16,21
808,90,8,17,21
809,90,9,18,21
810,91,1,16,22
811,91,2,17,22
812,91,3,18,22
813,91,4,16,23
814,91,5,17,23
815,91,6,18,23
816,91,7,16,24
817,91,8,17,24
818,91,9,18,24
819,92,1,16,25
820,92,2,17,25
821,92,3,18,25
822,92,4,16,26
823,92,5,17,26
824,92,6,18,26
825,92,7,16,27
826,92,8,17,27
827,92,9,18,27
828,93,1,16,28
829,93,2,17,28
830,93,3,18,28
831,93,4,16,29
832,93,5,17,29
833,93,6,18,29
834,93,7,16,30
835,93,8,17,30
836,93,9,18,30
837,94,1,16,31
838,94,2,17,31
839,94,3,18,31
840,94,4,16,32
841,94,5,17,32
842,94,6,18,32
843,94,7,16,33
844,94,8,17,33
845,94,9,18,33
846,95,1,16,34
847,95,2,17,34
848,95,3,18,34
849,95,4,16,35
850,95,5,17,35
851,95,6,18,35
852,95,7,16,36
853,95,8,17,36
854,95,9,18,36
855,96,1,16,37
856,96,2,17,37
857,96,3,18,37
858,96,4,16,38
859,96,5,17,38
860,96,6,18,38
861,96,7,16,39
862,96,8,17,39
863,96,9,18,39
864,97,1,16,40
865,97,2,17,40
866,97,3,18,40
867,97,4,16,41
868,97,5,17,41
869,97,6,18,41
870,97,7,16,42
871,97,8,17,42
872,97,9,18,42
873,98,1,16,43
874,98,2,17,43
875,98,3,18,43
876,98,4,16,44
877,98,5,17,44
878,98,6,18,44
879,98,7,16,45
880,98,8,17,45
881,98,9,18,45
882,99,1,16,46
883,99,2,17,46
884,99,3,18,46
885,99,4,16,47
886,99,5,17,47
887,99,6,18,47
888,99,7,16,48
889,99,8,17,48
890,99,9,18,48
891,100,1,16,49
892,100,2,17,49
893,100,3,18,49
894,100,4,16,50
895,100,5,17,50
896,100,6,18,50
897,100,7,16,51
898,100,8,17,51
899,100,9,18,51
900,101,1,16,52
901,101,2,17,52
902,101,3,18,52
903,101,4,16,53
904,101,5,17,53
905,101,6,18,53
906,101,7,16,54
907,101,8,17,54
908,101,9,18,54
909,102,1,16,55
910,102,2,17,55
911,102,3,18,55
912,102,4,16,56
913,102,5,17,56
914,102,6,18,56
915,102,7,16,57
916,102,8,17,57
917,102,9,18,57
918,103,1,16,58
919,103,2,17,58
920,103,3,18,58
921,103,4,16,59
922,103,5,17,59
923,103,6,18,59
924,103,7,16,60
925,103,8,17,60
926,103,9,18,60
927,104,1,16,61
928,104,2,17,61
929,104,3,18,61
930,104,4,16,62
931,104,5,17,62
932,104,6,18,62
933,104,7,16,63
934,104,8,17,63
935,104,9,18,63
936,105,1,16,64
937,105,2,17,64
938,105,3,18,64
939,105,4,16,65
940,105,5,17,65
941,105,6,18,65
942,105,7,16,66
943,105,8,17,66
944,105,9,18,66
945,106,1,19,4
946,106,2,20,4
947,106,3,21,4
948,106,4,19,5
949,106,5,20,5
950,106,6,21,5
951,106,7,19,6
952,106,8,20,6
953,106,9,21,6
954,107,1,19,7
955,107,2,20,7
956,107,3,21,7
957,107,4,19,8
958,107,5,20,8
959,107,6,21,8
960,107,7,19,9
961,107,8,20,9
962,107,9,21,9
963,108,1,19,10
964,108,2,20,10
965,108,3,21,10
966,108,4,19,11
967,108,5,20,11
968,108,6,21,11
969,108,7,19,12
970,108,8,20,12
971,108,9,21,12
972,109,1,19,13
973,109,2,20,13
974,109,3,21,13
975,109,4,19,14
976,109,5,20,14
977,109,6,21,14
978,109,7,19,15
979,109,8,20,15
980,109,9,21,15
981,110,1,19,16
982,110,2,20,16
983,110,3,21,16
984,110,4,19,17
985,110,5,20,17
986,110,6,21,17
987,110,7,19,18
988,110,8,20,18
989,110,9,21,18
990,111,1,19,19
991,111,2,20,19
992,111,3,21,19
993,111,4,19,20
994,111,5,20,20
995,111,6,21,20
996,111,7,19,21
997,111,8,20,21
998,111,9,21,21
999,112,1,19,22
1000,112,2,20,22
1001,112,3,21,22
1002,112,4,19,23
1003,112,5,20,23
1004,112,6,21,23
1005,112,7,19,24
1006,112,8,20,24
1007,112,9,21,24
1008,113,1,19,25
1009,113,2,20,25
1010,113,3,21,25
1011,113,4,19,26
1012,113,5,20,26
1013,113,6,21,26
1014,113,7,19,27
1015,113,8,20,27
1016,113,9,21,27
1017,114,1,19,28
1018,114,2,20,28
1019,114,3,21,28
1020,114,4,19,29
1021,114,5,20,29
1022,114,6,21,29
1023,114,7,19,30
1024,114,8,20,30
1025,114,9,21,30
1026,115,1,19,31
1027,115,2,20,31
1028,115,3,21,31
1029,115,4,19,32
1030,115,5,20,32
1031,115,6,21,32
1032,115,7,19,33
1033,115,8,20,33
1034,115,9,21,33
1035,116,1,19,34
1036,116,2,20,34
1037,116,3,21,34
1038,116,4,19,35
1039,116,5,20,35
1040,116,6,21,35
1041,116,7,19,36
1042,116,8,20,36
1043,116,9,21,36
1044,117,1,19,37
1045,117,2,20,37
1046,117,3,21,37
1047,117,4,19,38
1048,117,5,20,38
1049,117,6,21,38
1050,117,7,19,39
1051,117,8,20,39
1052,117,9,21,39
1053,118,1,19,40
1054,118,2,20,40
1055,118,3,21,40
1056,118,4,19,41
1057,118,5,20,41
1058,118,6,21,41
1059,118,7,19,42
1060,118,8,20,42
1061,118,9,21,42
1062,119,1,19,43
1063,119,2,20,43
1064,119,3,21,43
1065,119,4,19,44
1066,119,5,20,44
1067,119,6,21,44
1068,119,7,19,45
1069,119,8,20,45
1070,119,9,21,45
1071,120,1,19,46
1072,120,2,20,46
1073,120,3,21,46
1074,120,4,19,47
1075,120,5,20,47
1076,120,6,21,47
1077,120,7,19,48
1078,120,8,20,48
1079,120,9,21,48
1080,121,1,19,49
1081,121,2,20,49
1082,121,3,21,49
1083,121,4,19,50
1084,121,5,20,50
1085,121,6,21,50
1086,121,7,19,51
1087,121,8,20,51
1088,121,9,21,51
1089,122,1,19,52
1090,122,2,20,52
1091,122,3,21,52
1092,122,4,19,53
1093,122,5,20,53
1094,122,6,21,53
1095,122,7,19,54
1096,122,8,20,54
1097,122,9,21,54
1098,123,1,19,55
1099,123,2,20,55
1100,123,3,21,55
1101,123,4,19,56
1102,123,5,20,56
1103,123,6,21,56
1104,123,7,19,57
1105,123,8,20,57
1106,123,9,21,57
1107,124,1,19,58
1108,124,2,20,58
1109,124,3,21,58
1110,124,4,19,59
1111,124,5,20,59
1112,124,6,21,59
1113,124,7,19,60
1114,124,8,20,60
1115,124,9,21,60
1116,125,1,19,61
1117,125,2,20,61
1118,125,3,21,61
1119,125,4,19,62
1120,125,5,20,62
1121,125,6,21,62
1122,125,7,19,63
1123,125,8,20,63
1124,125,9,21,63
1125,126,1,19,64
1126,126,2,20,64
1127,126,3,21,64
1128,126,4,19,65
1129,126,5,20,65
1130,126,6,21,65
1131,126,7,19,66
1132,126,8,20,66
1133,126,9,21,66
1134,127,1,22,4
1135,127,2,23,4
1136,127,3,24,4
1137,127,4,22,5
1138,127,5,23,5
1139,127,6,24,5
1140,127,7,22,6
1141,127,8,23,6
1142,127,9,24,6
1143,128,1,22,7
1144,128,2,23,7
1145,128,3,24,7
1146,128,4,22,8
1147,128,5,23,8
1148,128,6,24,8
1149,128,7,22,9
1150,128,8,23,9
1151,128,9,24,9
1152,129,1,22,10
1153,129,2,23,10
1154,129,3,24,10
1155,129,4,22,11
1156,129,5,23,11
1157,129,6,24,11
1158,129,7,22,12
1159,129,8,23,12
1160,129,9,24,12
1161,130,1,22,13
1162,130,2,23,13
1163,130,3,24,13
1164,130,4,22,14
1165,130,5,23,14
1166,130,6,24,14
1167,130,7,22,15
1168,130,8,23,15
1169,130,9,24,15
1170,131,1,22,16
1171,131,2,23,16
1172,131,3,24,16
1173,131,4,22,17
1174,131,5,23,17
1175,131,6,24,17
1176,131,7,22,18
1177,131,8,23,18
1178,131,9,24,18
1179,132,1,22,19
1180,132,2,23,19
1181,132,3,24,19
1182,132,4,22,20
1183,132,5,23,20
1184,132,6,24,20
1185,132,7,22,21
1186,132,8,23,21
1187,132,9,24,21
1188,133,1,22,22
1189,133,2,23,22
1190,133,3,24,22
1191,133,4,22,23
1192,133,5,23,23
1193,133,6,24,23
1194,133,7,22,24
1195,133,8,23,24
1196,133,9,24,24
1197,134,1,22,25
1198,134,2,23,25
1199,134,3,24,25
1200,134,4,22,26
1201,134,5,23,26
1202,134,6,24,26
1203,134,7,22,27
1204,134,8,23,27
1205,134,9,24,27
1206,135,1,22,28
1207,135,2,23,28
1208,135,3,24,28
1209,135,4,22,29
1210,135,5,23,29
1211,135,6,24,29
1212,135,7,22,30
1213,135,8,23,30
1214,135,9,24,30
1215,136,1,22,31
1216,136,2,23,31
1217,136,3,24,31
1218,136,4,22,32
1219,136,5,23,32
1220,136,6,24,32
1221,136,7,22,33
1222,136,8,23,33
1223,136,9,24,33
1224,137,1,22,34
1225,137,2,23,34
1226,137,3,24,34
1227,137,4,22,35
1228,137,5,23,35
1229,137,6,24,35
1230,137,7,22,36
1231,137,8,23,36
1232,137,9,24,36
1233,138,1,22,37
1234,138,2,23,37
1235,138,3,24,37
1236,138,4,22,38
1237,138,5,23,38
1238,138,6,24,38
1239,138,7,22,39
1240,138,8,23,39
1241,138,9,24,39
1242,139,1,22,40
1243,139,2,23,40
1244,139,3,24,40
1245,139,4,22,41
1246,139,5,23,41
1247,139,6,24,41
1248,139,7,22,42
1249,139,8,23,42
1250,139,9,24,42
1251,140,1,22,43
1252,140,2,23,43
1253,140,3,24,43
1254,140,4,22,44
1255,140,5,23,44
1256,140,6,24,44
1257,140,7,22,45
1258,140,8,23,45
1259,140,9,24,45
1260,141,1,22,46
1261,141,2,23,46
1262,141,3,24,46
1263,141,4,22,47
1264,141,5,23,47
1265,141,6,24,47
1266,141,7,22,48
1267,141,8,23,48
1268,141,9,24,48
1269,142,1,22,49
1270,142,2,23,49
1271,142,3,24,49
1272,142,4,22,50
1273,142,5,23,50
1274,142,6,24,50
1275,142,7,22,51
1276,142,8,23,51
1277,142,9,24,51
1278,143,1,22,52
1279,143,2,23,52
1280,143,3,24,52
1281,143,4,22,53
1282,143,5,23,53
1283,143,6,24,53
1284,143,7,22,54
1285,143,8,23,54
1286,143,9,24,54
1287,144,1,22,55
1288,144,2,23,55
1289,144,3,24,55
1290,144,4,22,56
1291,144,5,23,56
1292,144,6,24,56
1293,144,7,22,57
1294,144,8,23,57
1295,144,9,24,57
1296,145,1,22,58
1297,145,2,23,58
1298,145,3,24,58
1299,145,4,22,59
1300,145,5,23,59
1301,145,6,24,59
1302,145,7,22,60
1303,145,8,23,60
1304,145,9,24,60
1305,146,1,22,61
1306,146,2,23,61
1307,146,3,24,61
1308,146,4,22,62
1309,146,5,23,62
1310,146,6,24,62
1311,146,7,22,63
1312,146,8,23,63
1313,146,9,24,63
1314,147,1,22,64
1315,147,2,23,64
1316,147,3,24,64
1317,147,4,22,65
1318,147,5,23,65
1319,147,6,24,65
1320,147,7,22,66
1321,147,8,23,66
1322,147,9,24,66
1323,148,1,25,4
1324,148,2,26,4
1325,148,3,27,4
1326,148,4,25,5
1327,148,5,26,5
1328,148,6,27,5
1329,148,7,25,6
1330,148,8,26,6
1331,148,9,27,6
1332,149,1,25,7
1333,149,2,26,7
1334,149,3,27,7
1335,149,4,25,8
1336,149,5,26,8
1337,149,6,27,8
1338,149,7,25,9
1339,149,8,26,9
1340,149,9,27,9
1341,150,1,25,10
1342,150,2,26,10
1343,150,3,27,10
1344,150,4,25,11
1345,150,5,26,11
1346,150,6,27,11
1347,150,7,25,12
1348,150,8,26,12
1349,150,9,27,12
1350,151,1,25,13
1351,151,2,26,13
1352,151,3,27,13
1353,151,4,25,14
1354,151,5,26,14
1355,151,6,27,14
1356,151,7,25,15
1357,151,8,26,15
1358,151,9,27,15
1359,152,1,25,16
1360,152,2,26,16
